timestamps,TP9,AF7,AF8,TP10,Right AUX
1712217081.023,-20.508,-42.969,-32.227,-37.598,0.000
1712217081.026,-27.344,-35.645,-30.273,-32.227,0.000
1712217081.030,-19.043,-22.461,-29.785,-21.973,0.000
1712217081.034,-28.320,-27.832,-31.250,-31.250,0.000
1712217081.038,-27.832,-39.062,-34.180,-28.809,0.000
1712217081.042,-21.973,-26.855,-35.645,-20.020,0.000
1712217081.046,-32.227,-23.438,-37.598,-41.016,0.000
1712217081.050,-43.945,-22.461,-33.203,-41.992,0.000
1712217081.054,-41.504,-22.461,-31.738,-31.738,0.000
1712217081.058,-20.996,-29.297,-25.879,-3.906,0.000
1712217081.062,-13.184,-27.832,-20.996,-1.953,0.000
1712217081.066,-27.832,-31.250,-22.461,-25.879,0.000
1712217081.069,-39.551,-29.785,-23.438,-14.160,0.000
1712217081.073,-33.203,-27.344,-23.438,8.301,0.000
1712217081.077,-34.668,-26.367,-23.926,3.906,0.000
1712217081.081,-37.598,-26.367,-25.391,-7.812,0.000
1712217081.085,-21.973,-26.855,-25.391,-22.461,0.000
1712217081.089,-34.668,-27.344,-27.832,-26.855,0.000
1712217081.094,-43.457,-34.180,-22.461,-18.555,0.000
1712217081.097,-16.602,-27.832,-12.695,1.953,0.000
1712217081.101,-19.043,-13.184,-15.625,-17.090,0.000
1712217081.105,-22.949,-20.508,-20.508,-25.879,0.000
1712217081.109,-23.926,-30.273,-16.602,-9.766,0.000
1712217081.113,-0.488,-25.879,-15.625,-13.672,0.000
1712217081.117,-23.926,-30.273,-20.020,-16.602,0.000
1712217081.120,-40.527,-26.855,-22.949,-32.227,0.000
1712217081.124,-7.324,-21.484,-21.973,-25.879,0.000
1712217081.128,-10.254,-18.555,-26.855,-16.602,0.000
1712217081.132,-19.531,-10.742,-29.785,-38.086,0.000
1712217081.136,-29.297,-12.207,-26.367,-40.527,0.000
1712217081.140,-24.902,-18.555,-27.344,-50.781,0.000
1712217081.144,-18.555,-19.531,-24.902,-28.320,0.000
1712217081.148,-25.391,-18.066,-21.973,-9.277,0.000
1712217081.152,-35.156,-19.531,-20.020,-38.086,0.000
1712217081.156,-37.109,-26.855,-15.625,-29.297,0.000
1712217081.159,-17.090,-26.367,-15.625,2.930,0.000
1712217081.163,-37.109,-19.531,-22.461,-24.414,0.000
1712217081.167,-44.922,-20.020,-20.508,-12.695,0.000
1712217081.171,15.625,-27.832,-15.137,3.906,0.000
1712217081.175,-4.883,-31.250,-15.625,-11.719,0.000
1712217081.179,-41.992,-31.738,-17.090,-33.203,0.000
1712217081.183,-27.832,-22.461,-20.020,-41.992,0.000
1712217081.187,-32.227,-20.020,-19.043,-35.156,0.000
1712217081.191,-43.457,-30.762,-20.508,-42.969,0.000
1712217081.195,-30.762,-25.879,-26.367,-37.598,0.000
1712217081.199,-20.508,-16.113,-30.273,-32.715,0.000
1712217081.203,-23.926,-30.762,-22.949,-29.297,0.000
1712217081.207,-29.785,-29.297,-23.438,-36.133,0.000
1712217081.210,-41.016,-20.508,-25.391,-37.109,0.000
1712217081.214,-55.176,-20.996,-24.414,-50.781,0.000
1712217081.218,-44.434,-12.207,-25.391,-63.965,0.000
1712217081.222,-51.270,-27.344,-27.344,-45.410,0.000
1712217081.226,-62.988,-39.551,-35.645,-35.156,0.000
1712217081.230,-44.922,-26.367,-33.203,-37.109,0.000
1712217081.234,-37.598,-23.926,-29.785,-44.434,0.000
1712217081.238,-28.320,-26.367,-33.203,-54.688,0.000
1712217081.242,-34.668,-26.367,-23.926,-21.484,0.000
1712217081.246,-38.086,-23.438,-23.438,-23.438,0.000
1712217081.250,-41.504,-20.508,-29.297,-54.199,0.000
1712217081.254,-46.875,-27.344,-29.785,-51.270,0.000
1712217081.257,-32.715,-36.133,-26.367,-31.250,0.000
1712217081.261,-16.113,-25.879,-26.855,-29.297,0.000
1712217081.265,-25.879,-26.367,-23.926,-7.812,0.000
1712217081.269,-23.926,-20.508,-26.855,-22.949,0.000
1712217081.273,-39.551,-21.973,-27.344,-45.898,0.000
1712217081.277,-40.039,-28.320,-26.367,-45.410,0.000
1712217081.281,-25.879,-23.438,-26.367,-43.457,0.000
1712217081.285,-22.949,-22.949,-23.926,-24.414,0.000
1712217081.289,-16.602,-20.996,-27.344,-12.695,0.000
1712217081.293,-33.203,-24.902,-31.250,-35.645,0.000
1712217081.297,-11.230,-16.113,-31.738,-44.434,0.000
1712217081.301,-21.973,-17.578,-28.809,-14.160,0.000
1712217081.304,-52.246,-13.672,-31.250,-30.273,0.000
1712217081.308,-52.734,-12.207,-32.715,-47.852,0.000
1712217081.312,-56.152,-23.926,-38.086,-13.672,0.000
1712217081.316,-39.551,-28.809,-36.621,-15.625,0.000
1712217081.320,-24.414,-32.227,-28.809,-45.898,0.000
1712217081.324,-53.711,-36.621,-27.832,-63.965,0.000
1712217081.328,-45.410,-35.645,-28.320,-45.898,0.000
1712217081.332,-39.551,-28.809,-26.367,-19.531,0.000
1712217081.336,-58.594,-21.973,-26.367,-35.645,0.000
1712217081.340,-42.480,-29.297,-28.320,-41.504,0.000
1712217081.344,-25.391,-32.227,-20.508,-28.809,0.000
1712217081.347,-30.762,-22.461,-25.879,-43.945,0.000
1712217081.351,-42.969,-19.043,-30.273,-51.758,0.000
1712217081.355,-38.086,-21.484,-31.250,-35.156,0.000
1712217081.359,-23.438,-23.438,-31.738,-33.203,0.000
1712217081.363,-23.438,-15.137,-33.203,-45.898,0.000
1712217081.367,-28.809,-8.789,-33.203,-27.344,0.000
1712217081.371,-22.461,-14.648,-29.785,-33.203,0.000
1712217081.375,-35.645,-25.391,-27.344,-31.738,0.000
1712217081.379,-24.414,-14.160,-28.320,-16.602,0.000
1712217081.383,-11.719,-13.184,-30.762,-43.945,0.000
1712217081.387,-36.621,-12.207,-35.156,-60.059,0.000
1712217081.390,-28.809,-8.301,-38.574,-46.875,0.000
1712217081.394,-15.137,-20.020,-39.062,-38.574,0.000
1712217081.398,-21.973,-26.855,-42.969,-42.969,0.000
1712217081.402,-31.738,-21.973,-44.434,-28.809,0.000
1712217081.406,-35.156,-20.508,-39.062,-38.086,0.000
1712217081.410,-40.527,-25.391,-30.762,-49.316,0.000
1712217081.414,-31.738,-20.020,-31.250,-19.043,0.000
1712217081.417,-3.906,-17.578,-32.227,-15.137,0.000
1712217081.422,-11.719,-16.602,-32.227,-25.879,0.000
1712217081.426,-28.809,-18.066,-31.738,-38.086,0.000
1712217081.430,-40.039,-22.461,-31.738,-37.109,0.000
1712217081.433,-38.086,-16.113,-39.551,-33.691,0.000
1712217081.437,-22.461,-15.625,-39.551,-36.133,0.000
1712217081.441,-16.602,-23.926,-27.832,-29.785,0.000
1712217081.445,-0.977,-16.602,-27.832,-34.668,0.000
1712217081.449,-19.531,-6.836,-27.832,-37.598,0.000
1712217081.453,-51.270,-14.160,-23.438,-44.434,0.000
1712217081.457,-39.551,-13.672,-23.926,-31.738,0.000
1712217081.460,-33.203,-7.812,-24.414,3.418,0.000
1712217081.464,-26.367,-9.277,-29.297,-49.805,0.000
1712217081.469,-26.855,-9.766,-34.668,-62.988,0.000
1712217081.472,-36.133,-16.602,-32.715,-23.926,0.000
1712217081.476,-22.949,-18.555,-32.227,-11.719,0.000
1712217081.480,-3.906,-15.625,-34.180,-10.742,0.000
1712217081.484,-12.695,-17.090,-28.320,-28.320,0.000
1712217081.488,-37.598,-20.996,-25.879,-51.270,0.000
1712217081.492,-55.176,-20.020,-29.785,-52.734,0.000
1712217081.496,-45.898,-20.020,-25.391,-31.738,0.000
1712217081.499,-26.367,-17.578,-26.367,-45.410,0.000
1712217081.503,-27.832,-13.184,-30.762,-48.340,0.000
1712217081.507,-31.738,-23.438,-23.926,-38.086,0.000
1712217081.511,-30.273,-28.320,-25.391,-44.922,0.000
1712217081.515,-42.480,-24.902,-23.438,-44.434,0.000
1712217081.519,-66.895,-27.344,-29.297,-59.570,0.000
1712217081.523,-58.594,-24.414,-28.320,-49.805,0.000
1712217081.527,-27.344,-17.090,-14.648,-21.484,0.000
1712217081.531,-23.438,-13.184,-19.043,-30.762,0.000
1712217081.535,-41.992,-18.555,-22.461,-24.414,0.000
1712217081.538,-54.199,-20.508,-19.531,-26.367,0.000
1712217081.542,-20.020,-20.020,-19.043,-40.039,0.000
1712217081.546,-7.324,-26.855,-17.090,-35.645,0.000
1712217081.550,-33.203,-21.484,-23.926,-16.113,0.000
1712217081.554,-21.484,-20.508,-27.344,-32.227,0.000
1712217081.558,-31.250,-24.414,-20.996,-34.668,0.000
1712217081.562,-36.133,-20.996,-20.996,-16.113,0.000
1712217081.566,-31.738,-24.902,-26.367,-35.156,0.000
1712217081.570,-30.273,-24.414,-27.832,-55.176,0.000
1712217081.574,-40.527,-19.531,-22.461,-21.484,0.000
1712217081.578,-43.457,-18.555,-26.367,-8.301,0.000
1712217081.582,-34.180,-20.508,-33.203,-48.340,0.000
1712217081.586,-43.945,-17.090,-33.691,-70.801,0.000
1712217081.589,-48.340,-14.160,-22.461,-41.992,0.000
1712217081.593,-43.945,-20.996,-20.996,-28.320,0.000
1712217081.597,-18.066,-19.043,-22.461,-35.645,0.000
1712217081.601,-17.090,-19.531,-15.137,-22.461,0.000
1712217081.605,-39.062,-25.879,-18.555,-20.020,0.000
1712217081.609,-43.457,-38.086,-22.461,-32.715,0.000
1712217081.613,-32.227,-24.414,-22.461,-49.805,0.000
1712217081.617,-16.602,-15.625,-19.043,-24.902,0.000
1712217081.621,-9.766,-31.738,-19.043,-17.090,0.000
1712217081.625,-20.996,-32.227,-27.344,-40.039,0.000
1712217081.629,-31.738,-22.461,-29.785,-43.945,0.000
1712217081.633,-19.531,-24.902,-23.438,-15.625,0.000
1712217081.636,-29.297,-19.531,-28.320,-12.207,0.000
1712217081.640,-42.969,-20.020,-35.156,-23.438,0.000
1712217081.644,-39.551,-37.598,-33.203,-21.973,0.000
1712217081.648,-38.086,-30.762,-39.062,-47.852,0.000
1712217081.652,-41.016,-33.203,-36.621,-28.809,0.000
1712217081.656,-26.855,-30.762,-30.762,-15.625,0.000
1712217081.660,-20.020,-16.113,-39.551,-23.926,0.000
1712217081.664,-23.926,-20.020,-36.133,-30.762,0.000
1712217081.668,-20.020,-25.391,-31.250,-41.992,0.000
1712217081.672,-26.367,-22.949,-40.039,-37.598,0.000
1712217081.676,-33.691,-32.227,-34.180,-19.043,0.000
1712217081.679,-24.902,-27.832,-31.738,-21.484,0.000
1712217081.683,-29.297,-16.113,-39.551,-40.527,0.000
1712217081.687,-38.086,-24.414,-47.852,-55.664,0.000
1712217081.691,-32.715,-20.020,-40.527,-44.922,0.000
1712217081.695,-29.785,-20.508,-32.715,-35.645,0.000
1712217081.699,-22.461,-25.391,-38.574,-25.879,0.000
1712217081.703,-24.902,-20.996,-41.992,-28.320,0.000
1712217081.707,-20.020,-16.602,-44.434,-50.293,0.000
1712217081.711,-32.715,-28.809,-36.621,-27.832,0.000
1712217081.715,-40.039,-18.555,-40.039,-57.129,0.000
1712217081.719,-22.461,2.441,-33.203,-54.199,0.000
1712217081.723,-22.461,-6.836,-23.926,-14.648,0.000
1712217081.726,-8.301,-8.301,-31.250,-36.133,0.000
1712217081.730,-23.438,-18.555,-35.645,-39.551,0.000
1712217081.734,-48.340,-28.320,-33.203,-38.574,0.000
1712217081.738,-42.480,-29.785,-27.344,-37.598,0.000
1712217081.742,-38.086,-19.531,-28.809,-30.273,0.000
1712217081.746,-19.043,-13.672,-34.180,-40.527,0.000
1712217081.750,-6.836,-23.926,-28.320,-23.438,0.000
1712217081.754,-31.738,-25.879,-21.484,-18.066,0.000
1712217081.758,-43.457,-25.391,-26.855,-61.523,0.000
1712217081.762,-31.250,-38.574,-27.344,-52.246,0.000
1712217081.766,-56.641,-45.410,-25.879,-49.316,0.000
1712217081.769,-66.406,-26.367,-32.227,-59.082,0.000
1712217081.773,-51.270,-20.508,-35.156,-45.898,0.000
1712217081.777,-56.641,-24.414,-33.691,-31.250,0.000
1712217081.781,-54.199,-27.344,-37.109,-67.383,0.000
1712217081.785,-51.270,-38.574,-32.227,-59.082,0.000
1712217081.789,-49.316,-39.551,-36.133,-21.973,0.000
1712217081.793,-55.664,-41.992,-39.062,-28.320,0.000
1712217081.797,-42.969,-39.551,-35.156,-40.527,0.000
1712217081.801,-29.785,-33.691,-37.598,-51.758,0.000
1712217081.805,-32.715,-29.785,-36.621,-52.734,0.000
1712217081.809,-35.645,-27.832,-35.156,-45.898,0.000
1712217081.812,-35.645,-24.902,-34.668,-36.621,0.000
1712217081.816,-6.836,-25.879,-31.250,-43.945,0.000
1712217081.820,-25.391,-24.902,-31.738,-49.316,0.000
1712217081.824,-39.062,-14.160,-37.109,-44.434,0.000
1712217081.828,-27.344,-23.926,-27.344,-30.273,0.000
1712217081.832,-34.668,-39.551,-21.484,-27.832,0.000
1712217081.835,-33.203,-29.785,-33.691,-45.898,0.000
1712217081.839,-38.086,-28.320,-38.086,-32.227,0.000
1712217081.844,-34.668,-25.879,-34.180,-31.250,0.000
1712217081.848,-38.086,-23.926,-30.762,-51.270,0.000
1712217081.851,-49.316,-35.156,-33.203,-38.574,0.000
1712217081.855,-34.180,-38.574,-35.645,-27.832,0.000
1712217081.859,-39.062,-30.762,-40.527,-53.223,0.000
1712217081.863,-54.688,-38.086,-39.551,-38.086,0.000
1712217081.867,-55.664,-39.062,-40.039,-18.555,0.000
1712217081.871,-60.059,-30.762,-42.480,-48.828,0.000
1712217081.875,-41.504,-31.250,-38.086,-58.105,0.000
1712217081.878,-42.969,-35.156,-36.133,-37.598,0.000
1712217081.882,-38.086,-29.297,-34.180,-39.062,0.000
1712217081.886,-13.672,-19.531,-29.785,-38.086,0.000
1712217081.890,-36.621,-24.414,-32.715,-43.457,0.000
1712217081.894,-45.898,-35.156,-29.297,-39.062,0.000
1712217081.898,-32.227,-31.250,-23.926,-33.691,0.000
1712217081.902,-34.668,-19.531,-28.320,-38.086,0.000
1712217081.906,-36.133,-25.391,-28.809,-31.250,0.000
1712217081.910,-37.109,-39.551,-29.785,-28.809,0.000
1712217081.914,-43.945,-39.062,-36.621,-31.250,0.000
1712217081.917,-40.527,-36.621,-34.180,-38.574,0.000
1712217081.921,-45.898,-30.762,-34.668,-40.527,0.000
1712217081.925,-44.434,-31.250,-41.016,-31.250,0.000
1712217081.929,-35.156,-28.320,-40.039,-40.039,0.000
1712217081.933,-27.344,-27.832,-30.762,-52.246,0.000
1712217081.937,-37.109,-35.156,-28.809,-23.926,0.000
1712217081.941,-37.598,-33.691,-31.250,-25.391,0.000
1712217081.945,-32.715,-36.133,-28.809,-32.715,0.000
1712217081.949,-22.461,-25.879,-33.691,-28.320,0.000
1712217081.953,-2.441,-29.297,-31.250,-23.438,0.000
1712217081.957,-12.207,-32.715,-28.320,-38.574,0.000
1712217081.961,-42.969,-30.273,-29.785,-42.969,0.000
1712217081.964,-53.711,-40.527,-26.855,-33.203,0.000
1712217081.968,-45.898,-34.668,-29.785,-32.227,0.000
1712217081.972,-40.527,-29.785,-32.715,-33.203,0.000
1712217081.976,-34.668,-34.668,-27.344,-25.879,0.000
1712217081.980,-31.250,-30.273,-23.926,-33.691,0.000
1712217081.984,-37.109,-31.250,-24.414,-38.086,0.000
1712217081.988,-45.410,-38.086,-31.250,-34.180,0.000
1712217081.992,-69.336,-33.203,-34.180,-39.062,0.000
1712217081.996,-72.266,-32.715,-31.738,-41.016,0.000
1712217082.000,-38.574,-37.598,-31.250,-33.691,0.000
1712217082.004,-31.738,-34.668,-33.691,-41.016,0.000
1712217082.008,-28.320,-36.133,-35.156,-51.270,0.000
1712217082.011,-26.367,-40.039,-35.645,-63.477,0.000
1712217082.015,-4.395,-30.762,-34.668,-55.664,0.000
1712217082.019,11.230,-22.949,-32.227,-33.203,0.000
1712217082.023,-27.832,-25.391,-28.320,-46.387,0.000
1712217082.027,-26.367,-18.066,-28.809,-59.570,0.000
1712217082.031,-18.066,-21.484,-29.785,-45.898,0.000
1712217082.035,-29.297,-22.461,-25.879,-28.320,0.000
1712217082.039,-47.852,-13.184,-22.949,-25.879,0.000
1712217082.043,-79.590,-21.484,-16.113,-24.414,0.000
1712217082.047,-75.195,-29.785,-21.484,-23.926,0.000
1712217082.051,-63.965,-30.273,-23.926,-36.133,0.000
1712217082.055,-57.617,-27.344,-21.973,-39.551,0.000
1712217082.058,-70.801,-26.855,-23.438,-48.340,0.000
1712217082.062,-88.867,-34.180,-23.438,-51.758,0.000
1712217082.066,-75.684,-26.855,-14.160,-57.617,0.000
1712217082.070,-77.637,-25.879,-3.906,-80.566,0.000
1712217082.074,-87.402,-25.391,-12.207,-96.191,0.000
1712217082.078,-87.891,-25.391,0.488,-94.238,0.000
1712217082.082,-88.867,-18.555,26.855,-81.543,0.000
1712217082.086,-101.074,-4.883,25.391,-102.051,0.000
1712217082.090,-121.582,-13.184,21.973,-130.859,0.000
1712217082.094,-140.137,-9.766,35.156,-130.371,0.000
1712217082.098,-145.996,-4.883,46.387,-134.277,0.000
1712217082.101,-175.781,-12.695,44.922,-173.340,0.000
1712217082.105,-198.242,-10.742,49.316,-196.289,0.000
1712217082.109,-194.824,5.371,51.758,-202.148,0.000
1712217082.113,-205.078,6.836,55.664,-229.492,0.000
1712217082.117,-202.148,1.953,62.988,-237.305,0.000
1712217082.121,-180.176,3.418,62.012,-237.305,0.000
1712217082.125,-143.555,16.602,56.641,-244.141,0.000
1712217082.129,-174.316,21.484,53.711,-235.840,0.000
1712217082.133,-270.508,13.184,52.734,-231.934,0.000
1712217082.137,-264.648,6.348,51.758,-212.891,0.000
1712217082.141,-218.262,6.836,42.480,-199.707,0.000
1712217082.144,-194.336,20.996,27.344,-202.148,0.000
1712217082.148,-176.758,16.113,17.090,-200.195,0.000
1712217082.152,-148.926,11.719,8.789,-175.781,0.000
1712217082.156,-132.324,4.883,0.000,-153.809,0.000
1712217082.160,-137.695,-3.906,-9.766,-132.324,0.000
1712217082.164,-119.629,0.488,-28.320,-105.469,0.000
1712217082.168,-79.590,-6.836,-41.016,-86.426,0.000
1712217082.172,-72.266,-16.602,-45.898,-70.801,0.000
1712217082.176,-76.660,-22.461,-54.199,-67.871,0.000
1712217082.180,-39.551,-24.414,-60.059,-56.641,0.000
1712217082.184,-18.066,-24.902,-63.477,-34.668,0.000
1712217082.187,-13.184,-37.598,-61.523,-19.531,0.000
1712217082.191,-16.113,-32.715,-64.453,-23.438,0.000
1712217082.195,2.441,-33.203,-66.406,-8.789,0.000
1712217082.199,37.598,-47.363,-62.500,20.020,0.000
1712217082.203,27.344,-51.270,-63.965,20.508,0.000
1712217082.207,33.691,-53.223,-65.918,15.625,0.000
1712217082.211,70.312,-51.758,-70.801,23.438,0.000
1712217082.214,75.195,-53.223,-75.195,30.762,0.000
1712217082.219,53.711,-60.547,-73.730,45.898,0.000
1712217082.223,21.973,-62.500,-78.125,45.410,0.000
1712217082.227,0.488,-66.895,-79.590,40.527,0.000
1712217082.230,20.020,-65.430,-78.125,46.387,0.000
1712217082.234,35.156,-62.988,-77.148,55.664,0.000
1712217082.238,31.738,-64.941,-75.195,54.688,0.000
1712217082.242,20.020,-61.035,-79.590,49.805,0.000
1712217082.246,14.160,-57.617,-77.637,55.176,0.000
1712217082.250,24.902,-50.781,-75.195,40.039,0.000
1712217082.254,41.504,-54.199,-70.312,38.574,0.000
1712217082.257,44.922,-55.176,-65.430,48.340,0.000
1712217082.261,40.039,-42.969,-64.453,41.016,0.000
1712217082.266,41.992,-41.504,-62.988,44.434,0.000
1712217082.270,28.320,-40.527,-67.871,45.898,0.000
1712217082.274,28.320,-41.992,-68.848,48.340,0.000
1712217082.277,33.203,-41.504,-64.453,51.758,0.000
1712217082.281,50.781,-40.527,-60.059,39.551,0.000
1712217082.285,43.457,-39.551,-66.895,22.949,0.000
1712217082.289,6.348,-44.922,-68.359,16.113,0.000
1712217082.293,4.395,-48.828,-67.383,13.672,0.000
1712217082.297,14.648,-43.945,-71.289,15.137,0.000
1712217082.301,30.762,-38.574,-71.777,25.879,0.000
1712217082.304,29.297,-34.180,-73.242,23.438,0.000
1712217082.308,38.086,-25.879,-78.125,8.301,0.000
1712217082.313,48.340,-28.809,-73.730,14.648,0.000
1712217082.317,61.523,-29.785,-65.430,12.207,0.000
1712217082.321,61.035,-25.879,-61.035,10.742,0.000
1712217082.324,0.488,-39.062,-61.035,17.090,0.000
1712217082.328,-14.648,-43.945,-58.594,18.066,0.000
1712217082.332,-15.625,-30.762,-61.035,19.531,0.000
1712217082.336,-16.602,-37.598,-62.988,21.484,0.000
1712217082.340,-4.883,-48.828,-57.617,21.484,0.000
1712217082.344,0.977,-46.875,-52.246,14.160,0.000
1712217082.348,-15.625,-46.875,-46.875,20.996,0.000
1712217082.351,-11.230,-32.227,-47.363,17.578,0.000
1712217082.355,11.719,-30.273,-43.457,5.371,0.000
1712217082.360,0.488,-38.086,-36.133,10.254,0.000
1712217082.364,5.371,-41.504,-41.992,9.766,0.000
1712217082.368,11.230,-43.457,-50.781,8.789,0.000
1712217082.371,4.883,-43.457,-47.363,5.859,0.000
1712217082.375,7.812,-40.527,-43.945,3.906,0.000
1712217082.379,1.953,-36.621,-49.316,-1.953,0.000
1712217082.383,-16.602,-46.387,-43.945,-12.695,0.000
1712217082.387,-4.883,-52.246,-43.457,-17.090,0.000
1712217082.391,-1.953,-44.922,-47.852,-4.395,0.000
1712217082.395,-18.555,-43.457,-44.922,6.836,0.000
1712217082.398,-3.906,-47.852,-40.527,-11.719,0.000
1712217082.402,10.254,-41.992,-42.969,-24.414,0.000
1712217082.407,-12.695,-40.039,-40.527,-27.344,0.000
1712217082.411,-4.395,-42.480,-35.645,-10.254,0.000
1712217082.415,8.789,-36.133,-40.527,-17.578,0.000
1712217082.418,32.715,-27.832,-43.457,-38.086,0.000
1712217082.422,66.895,-24.414,-39.062,-30.273,0.000
1712217082.426,1.465,-32.227,-34.180,-35.156,0.000
1712217082.430,-70.312,-37.109,-35.156,-34.668,0.000
1712217082.434,-60.059,-44.922,-35.645,-15.137,0.000
1712217082.438,-41.992,-39.551,-37.109,-14.648,0.000
1712217082.442,-43.945,-38.574,-35.645,-15.625,0.000
1712217082.445,-53.223,-49.805,-35.645,-29.297,0.000
1712217082.449,-39.551,-40.527,-39.062,-44.922,0.000
1712217082.454,-37.598,-37.598,-39.551,-42.969,0.000
1712217082.458,-28.809,-42.480,-36.621,-42.969,0.000
1712217082.461,-16.602,-42.969,-35.645,-37.598,0.000
1712217082.465,-20.996,-44.922,-40.527,-33.203,0.000
1712217082.469,-29.785,-39.551,-42.969,-35.156,0.000
1712217082.473,-40.039,-43.457,-39.551,-33.691,0.000
1712217082.477,-29.785,-47.852,-36.621,-33.203,0.000
1712217082.481,-16.113,-42.969,-33.691,-27.832,0.000
1712217082.485,-14.648,-40.039,-31.738,-25.879,0.000
1712217082.488,-23.438,-40.527,-30.273,-37.109,0.000
1712217082.492,-41.504,-40.527,-29.297,-34.668,0.000
1712217082.496,-36.133,-37.109,-31.250,-27.832,0.000
1712217082.501,-41.504,-48.828,-34.180,-44.922,0.000
1712217082.504,-52.734,-56.152,-36.133,-59.082,0.000
1712217082.508,-44.434,-48.340,-39.062,-58.594,0.000
1712217082.512,-55.664,-50.781,-34.668,-49.805,0.000
1712217082.516,-36.621,-44.922,-34.180,-42.480,0.000
1712217082.520,-27.832,-51.270,-28.320,-47.363,0.000
1712217082.524,-41.016,-48.340,-22.461,-44.434,0.000
1712217082.528,-33.203,-35.645,-35.156,-40.039,0.000
1712217082.531,-23.438,-43.457,-39.062,-45.410,0.000
1712217082.535,25.391,-41.504,-33.203,-56.152,0.000
1712217082.539,14.160,-41.016,-32.227,-47.363,0.000
1712217082.543,-53.223,-44.434,-31.250,-36.621,0.000
1712217082.547,-73.242,-39.062,-20.996,-29.785,0.000
1712217082.551,-65.430,-35.645,-11.230,-26.855,0.000
1712217082.555,-41.016,-37.109,-13.184,-23.926,0.000
1712217082.559,-14.160,-33.691,-18.555,-18.555,0.000
1712217082.563,-24.414,-40.039,-25.879,-16.113,0.000
1712217082.567,-53.223,-48.340,-25.879,-27.344,0.000
1712217082.571,-63.477,-48.340,-20.996,-45.410,0.000
1712217082.574,-50.293,-37.109,-25.391,-42.480,0.000
1712217082.578,-45.898,-27.832,-22.461,-45.410,0.000
1712217082.582,-57.129,-37.109,-17.578,-61.035,0.000
1712217082.586,-62.012,-47.363,-16.602,-62.012,0.000
1712217082.590,-57.617,-43.945,-13.184,-61.523,0.000
1712217082.594,-58.594,-44.922,-4.883,-60.059,0.000
1712217082.598,-61.523,-48.340,-8.301,-58.594,0.000
1712217082.602,-65.918,-49.805,-14.648,-59.570,0.000
1712217082.606,-58.105,-42.969,-9.766,-55.664,0.000
1712217082.610,-39.062,-35.645,-15.625,-53.711,0.000
1712217082.614,-30.273,-35.156,-17.578,-61.035,0.000
1712217082.617,-27.832,-38.574,-10.254,-53.711,0.000
1712217082.621,-38.574,-38.574,-11.719,-39.551,0.000
1712217082.625,-44.434,-24.414,-16.113,-46.387,0.000
1712217082.629,-64.453,-31.738,-13.672,-41.504,0.000
1712217082.633,-72.754,-41.016,-10.254,-39.551,0.000
1712217082.637,-51.758,-36.621,-11.230,-54.688,0.000
1712217082.641,-43.945,-40.527,-14.160,-57.129,0.000
1712217082.645,-62.012,-49.316,-22.461,-53.223,0.000
1712217082.649,-74.219,-47.852,-29.785,-52.734,0.000
1712217082.653,-70.312,-40.527,-25.391,-49.316,0.000
1712217082.656,-59.082,-46.387,-21.484,-54.199,0.000
1712217082.660,-32.227,-46.875,-22.461,-51.270,0.000
1712217082.664,-25.879,-45.898,-21.484,-49.316,0.000
1712217082.668,-54.199,-46.875,-19.043,-57.129,0.000
1712217082.672,-60.059,-35.645,-21.484,-52.734,0.000
1712217082.676,-52.246,-32.227,-26.367,-41.992,0.000
1712217082.680,-35.156,-36.133,-22.949,-37.598,0.000
1712217082.683,-39.551,-30.273,-23.438,-42.480,0.000
1712217082.688,-38.574,-28.320,-25.879,-44.434,0.000
1712217082.692,-33.203,-31.738,-25.391,-39.062,0.000
1712217082.696,-26.855,-33.691,-23.438,-34.180,0.000
1712217082.700,-13.672,-34.180,-15.625,-31.250,0.000
1712217082.703,-2.441,-35.156,-12.695,-29.785,0.000
1712217082.707,-15.625,-34.180,-21.484,-36.621,0.000
1712217082.711,-51.758,-35.645,-18.066,-28.809,0.000
1712217082.715,-25.879,-30.762,-16.602,-30.273,0.000
1712217082.719,-3.906,-28.809,-22.461,-39.062,0.000
1712217082.723,-30.762,-27.832,-21.484,-22.461,0.000
1712217082.727,-68.848,-32.227,-20.508,-32.227,0.000
1712217082.730,-81.055,-43.945,-20.508,-44.922,0.000
1712217082.735,-65.430,-35.156,-23.926,-39.551,0.000
1712217082.739,-51.758,-30.762,-21.973,-38.086,0.000
1712217082.743,-58.105,-31.738,-26.855,-44.922,0.000
1712217082.747,-52.246,-40.527,-32.227,-51.270,0.000
1712217082.750,-44.434,-58.594,-28.320,-34.668,0.000
1712217082.754,-42.969,-52.734,-35.156,-35.156,0.000
1712217082.758,-30.273,-48.828,-32.227,-41.992,0.000
1712217082.762,-43.457,-48.828,-28.809,-41.992,0.000
1712217082.766,-42.480,-41.016,-33.203,-42.480,0.000
1712217082.770,-31.738,-43.457,-36.133,-38.574,0.000
1712217082.774,-33.691,-46.387,-35.156,-33.691,0.000
1712217082.777,-56.152,-40.039,-34.668,-28.320,0.000
1712217082.782,-56.641,-39.062,-34.180,-30.273,0.000
1712217082.786,-30.762,-27.832,-30.762,-31.738,0.000
1712217082.790,-30.273,-24.902,-26.367,-33.203,0.000
1712217082.793,-36.133,-19.531,-27.344,-42.969,0.000
1712217082.797,-30.762,-33.203,-22.461,-25.879,0.000
