Subject,Channel,Num_Features,Metric,Value
1,AF7,10,train_acc,0.5835313164549466
1,AF7,10,test_acc,0.558982983036381
1,AF7,10,f1_score,0.5423162136384654
1,AF8,10,train_acc,0.5721781514174402
1,AF8,10,test_acc,0.5486011682492264
1,AF8,10,f1_score,0.47427634402362884
1,TP9,10,train_acc,0.592046265072886
1,TP9,10,test_acc,0.5714701358512038
1,TP9,10,f1_score,0.5449439257753609
1,TP10,10,train_acc,0.5661996833552174
1,TP10,10,test_acc,0.5376350954870371
1,TP10,10,f1_score,0.43873751856771515
1,Combined,10,train_acc,0.5950295657086118
1,Combined,10,test_acc,0.5593532398022689
1,Combined,10,f1_score,0.5190388042324521
1,AF7,20,train_acc,0.5858503462009464
1,AF7,20,test_acc,0.5741086542906932
1,AF7,20,f1_score,0.5616405723560526
1,AF8,20,train_acc,0.5713139972791557
1,AF8,20,test_acc,0.5562193267897151
1,AF8,20,f1_score,0.4855515246651475
1,TP9,20,train_acc,0.6029714645307693
1,TP9,20,test_acc,0.5681139976528327
1,TP9,20,f1_score,0.542945455585935
1,TP10,20,train_acc,0.5833503480802579
1,TP10,20,test_acc,0.5361931434261532
1,TP10,20,f1_score,0.4369893369513639
1,Combined,20,train_acc,0.599021320195747
1,Combined,20,test_acc,0.5694605960382659
1,Combined,20,f1_score,0.5340424377715933
1,AF7,30,train_acc,0.5993307858246146
1,AF7,30,test_acc,0.5769234325545004
1,AF7,30,f1_score,0.5774432901818889
1,AF8,30,train_acc,0.5708787487024944
1,AF8,30,test_acc,0.5548374319854902
1,AF8,30,f1_score,0.4872504465359815
1,TP9,30,train_acc,0.6040826359219714
1,TP9,30,test_acc,0.5605646093388812
1,TP9,30,f1_score,0.5382468997288393
1,TP10,30,train_acc,0.6116436800810018
1,TP10,30,test_acc,0.54623959778086
1,TP10,30,f1_score,0.47359749741981183
1,Combined,30,train_acc,0.5978407776959782
1,Combined,30,test_acc,0.5693852021764643
1,Combined,30,f1_score,0.5324509661322725
1,AF7,40,train_acc,0.6279289483845101
1,AF7,40,test_acc,0.5773999342081867
1,AF7,40,f1_score,0.600538004968147
1,AF8,40,train_acc,0.5701887720676299
1,AF8,40,test_acc,0.5577128009530922
1,AF8,40,f1_score,0.4929998988090351
1,TP9,40,train_acc,0.5988282188999996
1,TP9,40,test_acc,0.5475694814893843
1,TP9,40,f1_score,0.5315878258869562
1,TP10,40,train_acc,0.63142258720557
1,TP10,40,test_acc,0.5372418115864718
1,TP10,40,f1_score,0.493365535015292
1,Combined,40,train_acc,0.6039084905740112
1,Combined,40,test_acc,0.5710028361606031
1,Combined,40,f1_score,0.5399863518613249
1,AF7,50,train_acc,0.6103975583867924
1,AF7,50,test_acc,0.5695592393043849
1,AF7,50,f1_score,0.5744775297207408
1,AF8,50,train_acc,0.5726410344644387
1,AF8,50,test_acc,0.5609441569757103
1,AF8,50,f1_score,0.49617146836976955
1,TP9,50,train_acc,0.6062087532887053
1,TP9,50,test_acc,0.5494744212098581
1,TP9,50,f1_score,0.525591727831494
1,TP10,50,train_acc,0.6568895104488044
1,TP10,50,test_acc,0.5258597389665352
1,TP10,50,f1_score,0.49515293549060113
1,Combined,50,train_acc,0.5936033961702887
1,Combined,50,test_acc,0.5637914755147765
1,Combined,50,f1_score,0.5303931521786157
1,AF7,60,train_acc,0.6333068258207241
1,AF7,60,test_acc,0.5882819445926243
1,AF7,60,f1_score,0.6053574203135961
1,AF8,60,train_acc,0.572298255665922
1,AF8,60,test_acc,0.5585410220847115
1,AF8,60,f1_score,0.48853443976248173
1,TP9,60,train_acc,0.6166768142575308
1,TP9,60,test_acc,0.5637868967601978
1,TP9,60,f1_score,0.5409663229295844
1,TP10,60,train_acc,0.681160204812308
1,TP10,60,test_acc,0.5181016394608629
1,TP10,60,f1_score,0.48642430996906694
1,Combined,60,train_acc,0.5878080181092515
1,Combined,60,test_acc,0.575256588072122
1,Combined,60,f1_score,0.5430720179376906
1,AF7,70,train_acc,0.633663559960192
1,AF7,70,test_acc,0.5839746701518547
1,AF7,70,f1_score,0.5985833931638018
1,AF8,70,train_acc,0.5721198541181933
1,AF8,70,test_acc,0.5604833031046623
1,AF8,70,f1_score,0.49102181750556023
1,TP9,70,train_acc,0.6092180643271413
1,TP9,70,test_acc,0.55497897329208
1,TP9,70,f1_score,0.5490049753059815
1,TP10,70,train_acc,0.7001570856304642
1,TP10,70,test_acc,0.5336073473452114
1,TP10,70,f1_score,0.5156540178784261
1,Combined,70,train_acc,0.5985945844633224
1,Combined,70,test_acc,0.5699578132223764
1,Combined,70,f1_score,0.5396108717249665
1,AF7,80,train_acc,0.6336572473190974
1,AF7,80,test_acc,0.5829105320246097
1,AF7,80,f1_score,0.5934778878556208
1,AF8,80,train_acc,0.5747298222809818
1,AF8,80,test_acc,0.5561643817347701
1,AF8,80,f1_score,0.48366131385186517
1,TP9,80,train_acc,0.630321557452862
1,TP9,80,test_acc,0.5521315213912301
1,TP9,80,f1_score,0.5436179412840755
1,TP10,80,train_acc,0.7231584407004595
1,TP10,80,test_acc,0.5197650609907891
1,TP10,80,f1_score,0.5031664755417115
1,Combined,80,train_acc,0.6048105802631621
1,Combined,80,test_acc,0.5690024538568228
1,Combined,80,f1_score,0.5396415934775495
1,AF7,90,train_acc,0.6330651261940816
1,AF7,90,test_acc,0.5819872239411075
1,AF7,90,f1_score,0.5820709871426073
1,AF8,90,train_acc,0.5915328987697771
1,AF8,90,test_acc,0.5636683825882854
1,AF8,90,f1_score,0.5085603008704729
1,TP9,90,train_acc,0.634782048100538
1,TP9,90,test_acc,0.5501070006045735
1,TP9,90,f1_score,0.5459606291405538
1,TP10,90,train_acc,0.7399058309173739
1,TP10,90,test_acc,0.5289805380703438
1,TP10,90,f1_score,0.5091804837438143
1,Combined,90,train_acc,0.6223276717304123
1,Combined,90,test_acc,0.5738367296134286
1,Combined,90,f1_score,0.5465702445405911
1,AF7,100,train_acc,0.651717811171747
1,AF7,100,test_acc,0.5991744461040577
1,AF7,100,f1_score,0.605816040111218
1,AF8,100,train_acc,0.6624265561420326
1,AF8,100,test_acc,0.5702083555602973
1,AF8,100,f1_score,0.5576808530745276
1,TP9,100,train_acc,0.6354817968022457
1,TP9,100,test_acc,0.5502825936199723
1,TP9,100,f1_score,0.5498618190744988
1,TP10,100,train_acc,0.7513626261379492
1,TP10,100,test_acc,0.5243097638607347
1,TP10,100,f1_score,0.5232173308936363
1,Combined,100,train_acc,0.6187376569662199
1,Combined,100,test_acc,0.5776655464276822
1,Combined,100,f1_score,0.54662873974334
1,AF7,110,train_acc,0.6815288488923759
1,AF7,110,test_acc,0.588593655535403
1,AF7,110,f1_score,0.5868037503125519
