channel,band,feature_type,window_shift,subject_id,mean_correlation
AF8,gamma,energy,win-4,3,-0.03042536536122
AF8,gamma,energy,win-5,3,-0.0203103107068576
AF8,gamma,energy,win-6,3,-0.0061673344373875
AF8,gamma,energy,win-7,3,-0.0134555802405118
AF8,gamma,energy,win-8,3,-0.0142930824001527
AF8,gamma,energy,win-9,3,-0.0048421705089264
AF8,gamma,energy,win0,3,-0.0083216784803172
AF8,gamma,skewness,win-1,3,0.0386965990631929
AF8,gamma,skewness,win-2,3,0.026678026148853
AF8,gamma,skewness,win-3,3,0.0164008401333546
AF8,gamma,skewness,win-4,3,0.0059828263005637
AF8,gamma,skewness,win-5,3,0.0133150327471099
AF8,gamma,skewness,win-6,3,0.0149861912825081
AF8,gamma,skewness,win-7,3,-0.0071447303645614
AF8,gamma,skewness,win-8,3,0.0019237533821195
AF8,gamma,skewness,win-9,3,0.0067932153168169
AF8,gamma,skewness,win0,3,0.0516786778588612
AF8,gamma,standard_deviation,win-1,3,-0.0117483505117288
AF8,gamma,standard_deviation,win-2,3,-0.0327037826467545
AF8,gamma,standard_deviation,win-3,3,-0.0323977469705553
AF8,gamma,standard_deviation,win-4,3,-0.0315989991304091
AF8,gamma,standard_deviation,win-5,3,-0.0261094671729222
AF8,gamma,standard_deviation,win-6,3,-0.0169352251304978
AF8,gamma,standard_deviation,win-7,3,-0.0235188223366654
AF8,gamma,standard_deviation,win-8,3,-0.0240275511258499
AF8,gamma,standard_deviation,win-9,3,-0.013412492843114
AF8,gamma,standard_deviation,win0,3,-0.0098961873919424
AF8,gamma,total_variation,win-1,3,-0.0317474426204103
AF8,gamma,total_variation,win-2,3,-0.0472333493198539
AF8,gamma,total_variation,win-3,3,-0.0439863462912516
AF8,gamma,total_variation,win-4,3,-0.0399109480605095
AF8,gamma,total_variation,win-5,3,-0.0267476244869651
AF8,gamma,total_variation,win-6,3,-0.0198553102726805
AF8,gamma,total_variation,win-7,3,-0.0254175287826714
AF8,gamma,total_variation,win-8,3,-0.0294929366840409
AF8,gamma,total_variation,win-9,3,-0.0170514735756552
AF8,gamma,total_variation,win0,3,-0.0297440321040572
AF8,theta,approx_entropy,win-1,3,0.0052015088952626
AF8,theta,approx_entropy,win-2,3,0.0156408482196136
AF8,theta,approx_entropy,win-3,3,0.0253619448049219
AF8,theta,approx_entropy,win-4,3,0.030585181984569
AF8,theta,approx_entropy,win-5,3,0.0271418660421145
AF8,theta,approx_entropy,win-6,3,0.0351557847097221
AF8,theta,approx_entropy,win-7,3,0.0438803164562071
AF8,theta,approx_entropy,win-8,3,0.0434932828010084
AF8,theta,approx_entropy,win-9,3,0.0351012002809556
AF8,theta,approx_entropy,win0,3,0.0015905890697174
AF8,theta,energy,win-1,3,0.1478146202435701
AF8,theta,energy,win-2,3,0.1457007247964715
AF8,theta,energy,win-3,3,0.1312666217377202
AF8,theta,energy,win-4,3,0.1336343709654476
AF8,theta,energy,win-5,3,0.1333076473471147
AF8,theta,energy,win-6,3,0.1332894368599987
AF8,theta,energy,win-7,3,0.1374243507050705
AF8,theta,energy,win-8,3,0.1481515088646589
AF8,theta,energy,win-9,3,0.1571462839396719
AF8,theta,energy,win0,3,0.1353113636396989
AF8,theta,skewness,win-1,3,-0.0094791280586575
AF8,theta,skewness,win-2,3,-0.0203674873736412
AF8,theta,skewness,win-3,3,-0.0250983556591362
AF8,theta,skewness,win-4,3,-0.0110588221765384
AF8,theta,skewness,win-5,3,-0.0169594976202925
AF8,theta,skewness,win-6,3,-0.0182999343674517
AF8,theta,skewness,win-7,3,-0.0252425655337809
AF8,theta,skewness,win-8,3,-0.0129188828106307
AF8,theta,skewness,win-9,3,-0.0256085180784714
AF8,theta,skewness,win0,3,-0.0149668844043163
AF8,theta,standard_deviation,win-1,3,0.1568578523618632
AF8,theta,standard_deviation,win-2,3,0.154529801127722
AF8,theta,standard_deviation,win-3,3,0.1422839908602966
AF8,theta,standard_deviation,win-4,3,0.1430086482523719
AF8,theta,standard_deviation,win-5,3,0.1420252992406258
AF8,theta,standard_deviation,win-6,3,0.1421515093248591
AF8,theta,standard_deviation,win-7,3,0.145353061576955
AF8,theta,standard_deviation,win-8,3,0.1553366900153288
AF8,theta,standard_deviation,win-9,3,0.1625598238866065
AF8,theta,standard_deviation,win0,3,0.1463771629648327
AF8,theta,total_variation,win-1,3,0.1664256344083604
AF8,theta,total_variation,win-2,3,0.1653584753693211
AF8,theta,total_variation,win-3,3,0.1563488938621079
AF8,theta,total_variation,win-4,3,0.1574306091355309
AF8,theta,total_variation,win-5,3,0.1560874171665198
AF8,theta,total_variation,win-6,3,0.1573684694929252
AF8,theta,total_variation,win-7,3,0.159139728903923
AF8,theta,total_variation,win-8,3,0.1694326892049732
AF8,theta,total_variation,win-9,3,0.1696486711946533
AF8,theta,total_variation,win0,3,0.1531013271688908
TP10,alpha,approx_entropy,win-1,3,0.013630347796119
TP10,alpha,approx_entropy,win-2,3,0.0348624751648046
TP10,alpha,approx_entropy,win-3,3,0.040422946979422
TP10,alpha,approx_entropy,win-4,3,0.0438165885892376
TP10,alpha,approx_entropy,win-5,3,0.0431848364778294
TP10,alpha,approx_entropy,win-6,3,0.0524275276301226
TP10,alpha,approx_entropy,win-7,3,0.0437983296126244
TP10,alpha,approx_entropy,win-8,3,0.0409578980075081
TP10,alpha,approx_entropy,win-9,3,0.0351921652717471
TP10,alpha,approx_entropy,win0,3,0.0174164751960227
TP10,alpha,energy,win-1,3,0.0364051957500433
TP10,alpha,energy,win-2,3,0.033020996479397
TP10,alpha,energy,win-3,3,0.0343386725734958
TP10,alpha,energy,win-4,3,0.043755015406537
TP10,alpha,energy,win-5,3,0.0523570289275754
TP10,alpha,energy,win-6,3,0.0592055129612569
TP10,alpha,energy,win-7,3,0.0654808586930273
TP10,alpha,energy,win-8,3,0.0630020987048419
TP10,alpha,energy,win-9,3,0.0638992530829064
TP10,alpha,energy,win0,3,0.046788085306852
TP10,alpha,skewness,win-1,3,-0.0066628206962958
TP10,alpha,skewness,win-2,3,-0.006397970488876
TP10,alpha,skewness,win-3,3,0.0140795250705939
TP10,alpha,skewness,win-4,3,0.02793818389892
TP10,alpha,skewness,win-5,3,0.0239691084449992
TP10,alpha,skewness,win-6,3,0.0204640774987632
TP10,alpha,skewness,win-7,3,0.0160656887241694
TP10,alpha,skewness,win-8,3,0.011873209410089
TP10,alpha,skewness,win-9,3,0.0297053669243741
TP10,alpha,skewness,win0,3,-0.012969382275134
TP10,alpha,standard_deviation,win-1,3,0.0377211221973301
TP10,alpha,standard_deviation,win-2,3,0.0374459358928019
TP10,alpha,standard_deviation,win-3,3,0.0387616379429723
TP10,alpha,standard_deviation,win-4,3,0.0475629954550759
TP10,alpha,standard_deviation,win-5,3,0.0560332788137451
TP10,alpha,standard_deviation,win-6,3,0.0632696111100711
TP10,alpha,standard_deviation,win-7,3,0.0697609270904366
TP10,alpha,standard_deviation,win-8,3,0.0673076481216056
TP10,alpha,standard_deviation,win-9,3,0.0680844340077151
TP10,alpha,standard_deviation,win0,3,0.0462516133430333
TP10,alpha,total_variation,win-1,3,0.0442903229072238
TP10,alpha,total_variation,win-2,3,0.0441681459881586
TP10,alpha,total_variation,win-3,3,0.0473115947229631
TP10,alpha,total_variation,win-4,3,0.0556236010362353
TP10,alpha,total_variation,win-5,3,0.0632159886826059
TP10,alpha,total_variation,win-6,3,0.0712796709754566
TP10,alpha,total_variation,win-7,3,0.0765990974537138
TP10,alpha,total_variation,win-8,3,0.073566612768848
TP10,alpha,total_variation,win-9,3,0.0757104637362483
TP10,alpha,total_variation,win0,3,0.0514328579000032
TP10,beta,approx_entropy,win-1,3,0.0039174957839348
TP10,beta,approx_entropy,win-2,3,0.0137347048461179
TP10,beta,approx_entropy,win-3,3,0.0207099179027204
TP10,beta,approx_entropy,win-4,3,0.0250212084129284
TP10,beta,approx_entropy,win-5,3,0.0293574445633231
TP10,beta,approx_entropy,win-6,3,0.0340707195343681
TP10,beta,approx_entropy,win-7,3,0.0323175240157673
TP10,beta,approx_entropy,win-8,3,0.0252170205811522
TP10,beta,approx_entropy,win-9,3,0.0373200813777582
TP10,beta,approx_entropy,win0,3,-0.0144246814624864
TP10,beta,energy,win-1,3,-0.0179920504742793
TP10,beta,energy,win-2,3,-0.0154733303191634
TP10,beta,energy,win-3,3,-0.0087207862131075
TP10,beta,energy,win-4,3,0.0070442948461798
TP10,beta,energy,win-5,3,-0.015607530070778
TP10,beta,energy,win-6,3,-0.0117833416070254
TP10,beta,energy,win-7,3,-0.0207795352742483
TP10,beta,energy,win-8,3,-0.0271007881441066
TP10,beta,energy,win-9,3,-0.0214809148796564
TP10,beta,energy,win0,3,-0.0186493578602472
TP10,beta,skewness,win-1,3,-0.0309841922120188
TP10,beta,skewness,win-2,3,-0.0219776529090902
TP10,beta,skewness,win-3,3,-0.0265554720021661
TP10,beta,skewness,win-4,3,-0.0402860513135151
TP10,beta,skewness,win-5,3,-0.0192898896823416
TP10,beta,skewness,win-6,3,-0.0251401211258375
TP10,beta,skewness,win-7,3,-0.0333058815868195
TP10,beta,skewness,win-8,3,-0.0312149721622912
TP10,beta,skewness,win-9,3,-0.0421601024272279
TP10,beta,skewness,win0,3,-0.0264847624573495
TP10,beta,standard_deviation,win-1,3,-0.0185400558825471
TP10,beta,standard_deviation,win-2,3,-0.0143816635563004
TP10,beta,standard_deviation,win-3,3,-0.0074896258416553
TP10,beta,standard_deviation,win-4,3,0.0049970566376935
TP10,beta,standard_deviation,win-5,3,-0.0133925572348123
TP10,beta,standard_deviation,win-6,3,-0.0070656171399973
TP10,beta,standard_deviation,win-7,3,-0.0138718611232762
TP10,beta,standard_deviation,win-8,3,-0.0189812347083193
TP10,beta,standard_deviation,win-9,3,-0.0085567389028159
TP10,beta,standard_deviation,win0,3,-0.0205474879303665
TP10,beta,total_variation,win-1,3,-0.0132005836918252
TP10,beta,total_variation,win-2,3,-0.0079465692862983
TP10,beta,total_variation,win-3,3,-0.0001426304136223
TP10,beta,total_variation,win-4,3,0.006252195430843
TP10,beta,total_variation,win-5,3,-0.0127686287721683
TP10,beta,total_variation,win-6,3,-0.0095655350380691
TP10,beta,total_variation,win-7,3,-0.0105879942990312
TP10,beta,total_variation,win-8,3,-0.0191251350060652
TP10,beta,total_variation,win-9,3,-0.0062470140091745
TP10,beta,total_variation,win0,3,-0.0149144725802185
TP10,delta,approx_entropy,win-1,3,-0.0145798298908827
TP10,delta,approx_entropy,win-2,3,-0.0129144431832311
TP10,delta,approx_entropy,win-3,3,-0.007466103408711
TP10,delta,approx_entropy,win-4,3,-0.0117518719398776
TP10,delta,approx_entropy,win-5,3,-0.0030557178747426
TP10,delta,approx_entropy,win-6,3,0.0081542475332773
TP10,delta,approx_entropy,win-7,3,0.0145518274035997
TP10,delta,approx_entropy,win-8,3,0.0259299414655862
TP10,delta,approx_entropy,win-9,3,0.0302475218159785
TP10,delta,approx_entropy,win0,3,-0.0310481349178977
TP10,delta,energy,win-1,3,0.0445585891202639
TP10,delta,energy,win-2,3,0.0408751830438642
TP10,delta,energy,win-3,3,0.0480189314231807
TP10,delta,energy,win-4,3,0.0538765789421375
TP10,delta,energy,win-5,3,0.0653852752106602
TP10,delta,energy,win-6,3,0.0747846337171076
TP10,delta,energy,win-7,3,0.0758277610387696
TP10,delta,energy,win-8,3,0.0823973900076392
TP10,delta,energy,win-9,3,0.0923879043770068
TP10,delta,energy,win0,3,0.04308003878721
TP10,delta,skewness,win-1,3,0.0215695323606195
TP10,delta,skewness,win-2,3,0.0055808027625949
TP10,delta,skewness,win-3,3,-0.0047738738954437
TP10,delta,skewness,win-4,3,-0.0257250584257164
TP10,delta,skewness,win-5,3,-0.0318292545981374
TP10,delta,skewness,win-6,3,-0.0391438969219997
TP10,delta,skewness,win-7,3,-0.0487956508452532
TP10,delta,skewness,win-8,3,-0.0411630129364799
TP10,delta,skewness,win-9,3,-0.0368963766260633
TP10,delta,skewness,win0,3,0.0182226359264804
TP10,delta,standard_deviation,win-1,3,0.050120706835507
TP10,delta,standard_deviation,win-2,3,0.048188766112339
TP10,delta,standard_deviation,win-3,3,0.0552926388041309
TP10,delta,standard_deviation,win-4,3,0.0612702070623739
TP10,delta,standard_deviation,win-5,3,0.0733630204941176
TP10,delta,standard_deviation,win-6,3,0.0808778526156635
TP10,delta,standard_deviation,win-7,3,0.0811641931538675
TP10,delta,standard_deviation,win-8,3,0.0866505175382722
TP10,delta,standard_deviation,win-9,3,0.0950229137660013
TP10,delta,standard_deviation,win0,3,0.0474950185865679
TP10,delta,total_variation,win-1,3,0.0508126371046741
TP10,delta,total_variation,win-2,3,0.0517077190686892
TP10,delta,total_variation,win-3,3,0.0595167740948644
TP10,delta,total_variation,win-4,3,0.0658869330990405
TP10,delta,total_variation,win-5,3,0.077809076117466
TP10,delta,total_variation,win-6,3,0.0848460116366837
TP10,delta,total_variation,win-7,3,0.0849968167692572
TP10,delta,total_variation,win-8,3,0.090162338194032
TP10,delta,total_variation,win-9,3,0.0972307625763692
TP10,delta,total_variation,win0,3,0.0449826604572313
TP10,gamma,approx_entropy,win-1,3,-0.0492444385821078
TP10,gamma,approx_entropy,win-2,3,-0.0378239451723654
TP10,gamma,approx_entropy,win-3,3,-0.0284065108625431
TP10,gamma,approx_entropy,win-4,3,-0.0369808386480617
TP10,gamma,approx_entropy,win-5,3,-0.0313237120542622
TP10,gamma,approx_entropy,win-6,3,-0.0289172488521633
TP10,gamma,approx_entropy,win-7,3,-0.0243357004436756
TP10,gamma,approx_entropy,win-8,3,-0.0148510482112473
TP10,gamma,approx_entropy,win-9,3,-0.0204697512475868
TP10,gamma,approx_entropy,win0,3,-0.0366759255180439
TP10,gamma,energy,win-1,3,0.0473016103206748
TP10,gamma,energy,win-2,3,0.0282962638737868
TP10,gamma,energy,win-3,3,0.0281068608248959
TP10,gamma,energy,win-4,3,0.0370616912121122
TP10,gamma,energy,win-5,3,0.0258451155579027
TP10,gamma,energy,win-6,3,0.0234361630255192
TP10,gamma,energy,win-7,3,0.0022099023709343
TP10,gamma,energy,win-8,3,-0.0086413622132898
TP10,gamma,energy,win-9,3,0.0152112545364215
TP10,gamma,energy,win0,3,0.04968801076303
TP10,gamma,skewness,win-1,3,-0.0246801021317747
TP10,gamma,skewness,win-2,3,-0.0160163339086283
TP10,gamma,skewness,win-3,3,-0.0270257040809158
TP10,gamma,skewness,win-4,3,-0.0328859320605322
TP10,gamma,skewness,win-5,3,-0.0345050531960716
TP10,gamma,skewness,win-6,3,-0.0485182557807553
TP10,gamma,skewness,win-7,3,-0.0678880238894155
TP10,gamma,skewness,win-8,3,-0.0643834590660532
TP10,gamma,skewness,win-9,3,-0.0531143128189527
TP10,gamma,skewness,win0,3,-0.0358651332987552
TP10,gamma,standard_deviation,win-1,3,0.0421742118824514
TP10,gamma,standard_deviation,win-2,3,0.0212995709136668
TP10,gamma,standard_deviation,win-3,3,0.0198462301907041
TP10,gamma,standard_deviation,win-4,3,0.0325091441225092
TP10,gamma,standard_deviation,win-5,3,0.0187129530479859
TP10,gamma,standard_deviation,win-6,3,0.0251837551698612
TP10,gamma,standard_deviation,win-7,3,0.0114039987946239
TP10,gamma,standard_deviation,win-8,3,0.0029758010003001
TP10,gamma,standard_deviation,win-9,3,0.0217113184256163
TP10,gamma,standard_deviation,win0,3,0.0463810278702826
TP10,gamma,total_variation,win-1,3,0.0188791755501441
TP10,gamma,total_variation,win-2,3,-0.0013356340136867
TP10,gamma,total_variation,win-3,3,0.0042253546715374
TP10,gamma,total_variation,win-4,3,0.0134518086903423
TP10,gamma,total_variation,win-5,3,-0.0010744534221543
TP10,gamma,total_variation,win-6,3,0.003505880679801
TP10,gamma,total_variation,win-7,3,-0.0087722280686187
TP10,gamma,total_variation,win-8,3,-0.0105676319004897
TP10,gamma,total_variation,win-9,3,0.0047899230950712
TP10,gamma,total_variation,win0,3,0.0261403205429876
TP10,theta,approx_entropy,win-1,3,0.042781393984051
TP10,theta,approx_entropy,win-2,3,0.0330234182460869
TP10,theta,approx_entropy,win-3,3,0.0277058086102137
TP10,theta,approx_entropy,win-4,3,0.0350952277996526
TP10,theta,approx_entropy,win-5,3,0.0305470088239311
TP10,theta,approx_entropy,win-6,3,0.0363304062451131
TP10,theta,approx_entropy,win-7,3,0.0344495528921127
TP10,theta,approx_entropy,win-8,3,0.0367146108851033
TP10,theta,approx_entropy,win-9,3,0.0359206715240666
TP10,theta,approx_entropy,win0,3,0.0417616658948225
TP10,theta,energy,win-1,3,0.0539264060162791
TP10,theta,energy,win-2,3,0.0444211463565342
TP10,theta,energy,win-3,3,0.0529251653043049
TP10,theta,energy,win-4,3,0.0574147547218319
TP10,theta,energy,win-5,3,0.0679859962278277
TP10,theta,energy,win-6,3,0.0761054606037828
TP10,theta,energy,win-7,3,0.0739604714070289
TP10,theta,energy,win-8,3,0.0778217973322585
TP10,theta,energy,win-9,3,0.0918258418165731
TP10,theta,energy,win0,3,0.0517485550886707
TP10,theta,skewness,win-1,3,-0.0069010024050564
TP10,theta,skewness,win-2,3,0.0052033004024856
TP10,theta,skewness,win-3,3,0.0031778117296293
TP10,theta,skewness,win-4,3,-0.0071237423289058
TP10,theta,skewness,win-5,3,-0.0153410572251058
TP10,theta,skewness,win-6,3,-0.0086354499935456
TP10,theta,skewness,win-7,3,-0.0055375697214731
TP10,theta,skewness,win-8,3,-0.0095372578333985
TP10,theta,skewness,win-9,3,-0.005067966332223
TP10,theta,skewness,win0,3,0.0109830025614616
TP10,theta,standard_deviation,win-1,3,0.0581022699611158
TP10,theta,standard_deviation,win-2,3,0.0521291208231278
TP10,theta,standard_deviation,win-3,3,0.0601396885266419
TP10,theta,standard_deviation,win-4,3,0.0655947093750369
TP10,theta,standard_deviation,win-5,3,0.0775739137634094
TP10,theta,standard_deviation,win-6,3,0.0857110888769853
TP10,theta,standard_deviation,win-7,3,0.0836236075157156
TP10,theta,standard_deviation,win-8,3,0.0851256502832359
TP10,theta,standard_deviation,win-9,3,0.099097623479212
TP10,theta,standard_deviation,win0,3,0.0566765526054733
TP10,theta,total_variation,win-1,3,0.0594914551268336
TP10,theta,total_variation,win-2,3,0.0550643828514788
TP10,theta,total_variation,win-3,3,0.0623216521764907
TP10,theta,total_variation,win-4,3,0.0674075427163711
TP10,theta,total_variation,win-5,3,0.0801070857831449
TP10,theta,total_variation,win-6,3,0.087317201106045
TP10,theta,total_variation,win-7,3,0.0854068862622438
TP10,theta,total_variation,win-8,3,0.0881388744338414
TP10,theta,total_variation,win-9,3,0.0989161432634187
TP10,theta,total_variation,win0,3,0.0591796867039563
TP9,alpha,approx_entropy,win-1,3,0.0212296185686605
TP9,alpha,approx_entropy,win-2,3,0.0273585523425059
TP9,alpha,approx_entropy,win-3,3,0.0259976098055221
TP9,alpha,approx_entropy,win-4,3,0.026928801827825
TP9,alpha,approx_entropy,win-5,3,0.0328334747655786
TP9,alpha,approx_entropy,win-6,3,0.0406148097841866
TP9,alpha,approx_entropy,win-7,3,0.0360365348601736
TP9,alpha,approx_entropy,win-8,3,0.0368344142607433
TP9,alpha,approx_entropy,win-9,3,0.0375022952157943
TP9,alpha,approx_entropy,win0,3,0.0118876676095796
TP9,alpha,energy,win-1,3,0.0269219949236179
TP9,alpha,energy,win-2,3,0.0100056860094072
TP9,alpha,energy,win-3,3,-0.0018287009676307
TP9,alpha,energy,win-4,3,-0.0007109524426132
TP9,alpha,energy,win-5,3,-0.0046939761617995
TP9,alpha,energy,win-6,3,-0.0066119365376299
TP9,alpha,energy,win-7,3,-0.0031883148062565
TP9,alpha,energy,win-8,3,-0.0005871294975659
TP9,alpha,energy,win-9,3,0.0068641223521019
TP9,alpha,energy,win0,3,0.0451564216163763
TP9,alpha,skewness,win-1,3,-0.0354668355656842
TP9,alpha,skewness,win-2,3,-0.0279802478879687
TP9,alpha,skewness,win-3,3,-0.0261106041563098
TP9,alpha,skewness,win-4,3,-0.0390628736060475
TP9,alpha,skewness,win-5,3,-0.0454550520195125
TP9,alpha,skewness,win-6,3,-0.0404053649180351
TP9,alpha,skewness,win-7,3,-0.0540057953417301
TP9,alpha,skewness,win-8,3,-0.0608582889662843
TP9,alpha,skewness,win-9,3,-0.041229148707552
TP9,alpha,skewness,win0,3,-0.0213817002206223
TP9,alpha,standard_deviation,win-1,3,0.0335314689681999
TP9,alpha,standard_deviation,win-2,3,0.01821254740322
TP9,alpha,standard_deviation,win-3,3,0.0073080895228034
TP9,alpha,standard_deviation,win-4,3,0.0093308705929194
TP9,alpha,standard_deviation,win-5,3,0.0105168242117052
TP9,alpha,standard_deviation,win-6,3,0.0074924670782791
TP9,alpha,standard_deviation,win-7,3,0.0106260128157886
TP9,alpha,standard_deviation,win-8,3,0.0150614287186486
TP9,alpha,standard_deviation,win-9,3,0.0217843889885939
TP9,alpha,standard_deviation,win0,3,0.0534957906704563
TP9,alpha,total_variation,win-1,3,0.0582877129309383
TP9,alpha,total_variation,win-2,3,0.044888737367505
TP9,alpha,total_variation,win-3,3,0.03824921017395
TP9,alpha,total_variation,win-4,3,0.0424657267800592
TP9,alpha,total_variation,win-5,3,0.0394070631343833
TP9,alpha,total_variation,win-6,3,0.0415263198297054
TP9,alpha,total_variation,win-7,3,0.0456047861010063
TP9,alpha,total_variation,win-8,3,0.048633316822051
TP9,alpha,total_variation,win-9,3,0.0503947935209368
TP9,alpha,total_variation,win0,3,0.0780675179144471
TP9,beta,approx_entropy,win-1,3,0.0156769801247165
TP9,beta,approx_entropy,win-2,3,0.0256439166533383
TP9,beta,approx_entropy,win-3,3,0.0256744701903345
TP9,beta,approx_entropy,win-4,3,0.0255041345892027
TP9,beta,approx_entropy,win-5,3,0.0222759713333469
TP9,beta,approx_entropy,win-6,3,0.0218789312119556
TP9,beta,approx_entropy,win-7,3,0.0282365111647797
TP9,beta,approx_entropy,win-8,3,0.0264114864806452
TP9,beta,approx_entropy,win-9,3,0.0275951083008036
TP9,beta,approx_entropy,win0,3,0.0056661709657
TP9,beta,energy,win-1,3,-0.0054445510109576
TP9,beta,energy,win-2,3,-0.0103992548721918
TP9,beta,energy,win-3,3,-0.0112488211744864
TP9,beta,energy,win-4,3,-0.0181972283741673
TP9,beta,energy,win-5,3,-0.0272836338866554
TP9,beta,energy,win-6,3,-0.040457619572211
TP9,beta,energy,win-7,3,-0.0502595024454516
TP9,beta,energy,win-8,3,-0.0421049084593291
TP9,beta,energy,win-9,3,-0.0265800753785126
TP9,beta,energy,win0,3,-0.0005772319149661
TP9,beta,skewness,win-1,3,-0.030850196361895
TP9,beta,skewness,win-2,3,-0.0040828538244194
TP9,beta,skewness,win-3,3,0.0047400011770901
TP9,beta,skewness,win-4,3,-0.0169070054440358
TP9,beta,skewness,win-5,3,-0.0328608458601621
TP9,beta,skewness,win-6,3,-0.0304687307875716
TP9,beta,skewness,win-7,3,-0.0404313868872633
TP9,beta,skewness,win-8,3,-0.0248603752084294
TP9,beta,skewness,win-9,3,-0.0163777031416575
TP9,beta,skewness,win0,3,-0.0164194938429525
TP9,beta,standard_deviation,win-1,3,-0.0040912272448739
TP9,beta,standard_deviation,win-2,3,-0.0041518977404902
TP9,beta,standard_deviation,win-3,3,-0.0048188151422943
TP9,beta,standard_deviation,win-4,3,-0.0074777993198573
TP9,beta,standard_deviation,win-5,3,-0.0130902110018086
TP9,beta,standard_deviation,win-6,3,-0.0221156295382408
TP9,beta,standard_deviation,win-7,3,-0.032028291843263
TP9,beta,standard_deviation,win-8,3,-0.0300091360648107
TP9,beta,standard_deviation,win-9,3,-0.017519900912695
TP9,beta,standard_deviation,win0,3,-0.0001190254013909
TP9,beta,total_variation,win-1,3,-0.0028595417894569
TP9,beta,total_variation,win-2,3,-0.0041214861441596
TP9,beta,total_variation,win-3,3,-0.0075843647348519
TP9,beta,total_variation,win-4,3,-0.0138311591123668
TP9,beta,total_variation,win-5,3,-0.0169656522280157
TP9,beta,total_variation,win-6,3,-0.0244201240537332
TP9,beta,total_variation,win-7,3,-0.033304195378603
TP9,beta,total_variation,win-8,3,-0.0342016053238179
TP9,beta,total_variation,win-9,3,-0.0244110031587678
TP9,beta,total_variation,win0,3,0.0011113194935259
TP9,delta,approx_entropy,win-1,3,0.0051249716069191
TP9,delta,approx_entropy,win-2,3,0.0064281782645493
TP9,delta,approx_entropy,win-3,3,0.0081940947471464
TP9,delta,approx_entropy,win-4,3,0.0025224576248584
TP9,delta,approx_entropy,win-5,3,0.0010930220546267
TP9,delta,approx_entropy,win-6,3,0.0111183705717587
TP9,delta,approx_entropy,win-7,3,0.0117151702089706
TP9,delta,approx_entropy,win-8,3,0.0150182968024776
TP9,delta,approx_entropy,win-9,3,0.0195559609833756
TP9,delta,approx_entropy,win0,3,0.0095405646734335
TP9,delta,energy,win-1,3,0.0607805918888711
TP9,delta,energy,win-2,3,0.0621081741706342
TP9,delta,energy,win-3,3,0.0564582799048807
TP9,delta,energy,win-4,3,0.0666694994944842
TP9,delta,energy,win-5,3,0.0650323680677968
TP9,delta,energy,win-6,3,0.0700896012841078
TP9,delta,energy,win-7,3,0.0759489688249965
TP9,delta,energy,win-8,3,0.0734586636569258
TP9,delta,energy,win-9,3,0.0752889986361855
TP9,delta,energy,win0,3,0.0521940217336638
TP9,delta,skewness,win-1,3,0.0181951510560839
TP9,delta,skewness,win-2,3,0.027170153516504
TP9,delta,skewness,win-3,3,0.0151881875979246
TP9,delta,skewness,win-4,3,0.010063469812438
TP9,delta,skewness,win-5,3,-0.0018554595451164
TP9,delta,skewness,win-6,3,0.0055353060079846
TP9,delta,skewness,win-7,3,0.0088860985431568
TP9,delta,skewness,win-8,3,0.0106270535531304
TP9,delta,skewness,win-9,3,0.0108507623211894
TP9,delta,skewness,win0,3,0.0091536076455267
TP9,delta,standard_deviation,win-1,3,0.0665528010262881
TP9,delta,standard_deviation,win-2,3,0.0697483849179838
TP9,delta,standard_deviation,win-3,3,0.0636574657776408
TP9,delta,standard_deviation,win-4,3,0.0748099350733484
TP9,delta,standard_deviation,win-5,3,0.0777835813842109
TP9,delta,standard_deviation,win-6,3,0.0823059603319803
TP9,delta,standard_deviation,win-7,3,0.0879694675903901
TP9,delta,standard_deviation,win-8,3,0.084353731616687
TP9,delta,standard_deviation,win-9,3,0.0845667972027878
TP9,delta,standard_deviation,win0,3,0.0594544586560062
TP9,delta,total_variation,win-1,3,0.0607962142464508
TP9,delta,total_variation,win-2,3,0.063911506332073
TP9,delta,total_variation,win-3,3,0.0581431914798167
TP9,delta,total_variation,win-4,3,0.0695767583761962
TP9,delta,total_variation,win-5,3,0.0737002118006842
TP9,delta,total_variation,win-6,3,0.076005243782922
TP9,delta,total_variation,win-7,3,0.082226029177001
TP9,delta,total_variation,win-8,3,0.0822700723569348
TP9,delta,total_variation,win-9,3,0.0829367923556872
TP9,delta,total_variation,win0,3,0.0522425884555552
TP9,gamma,approx_entropy,win-1,3,-0.0427847858119744
TP9,gamma,approx_entropy,win-2,3,-0.0404788213498788
TP9,gamma,approx_entropy,win-3,3,-0.0364190840914011
TP9,gamma,approx_entropy,win-4,3,-0.0310166269342625
TP9,gamma,approx_entropy,win-5,3,-0.0261958531860187
TP9,gamma,approx_entropy,win-6,3,-0.0215216499033143
TP9,gamma,approx_entropy,win-7,3,-0.0170131267109126
TP9,gamma,approx_entropy,win-8,3,-0.0074020303238418
TP9,gamma,approx_entropy,win-9,3,-0.0137656020574884
TP9,gamma,approx_entropy,win0,3,-0.0314417621026182
TP9,gamma,energy,win-1,3,0.0521104715365975
TP9,gamma,energy,win-2,3,0.0384579934208572
TP9,gamma,energy,win-3,3,0.0381379208104869
TP9,gamma,energy,win-4,3,0.0392010277354143
TP9,gamma,energy,win-5,3,0.0428077299996605
TP9,gamma,energy,win-6,3,0.0307004980915695
