Subject,Channel,Num_Features,Metric,Value
5,AF7,10,train_acc,0.586022264364072
5,AF7,10,test_acc,0.5183095508593296
5,AF7,10,f1_score,0.4803723860689105
5,AF8,10,train_acc,0.5657696920045356
5,AF8,10,test_acc,0.5516329896584322
5,AF8,10,f1_score,0.4461184215091352
5,TP9,10,train_acc,0.6053883520459505
5,TP9,10,test_acc,0.5559627737725084
5,TP9,10,f1_score,0.562891342202881
5,TP10,10,train_acc,0.5730306370236067
5,TP10,10,test_acc,0.5120971358526668
5,TP10,10,f1_score,0.5345407655122683
5,Combined,10,train_acc,0.5860867936160867
5,Combined,10,test_acc,0.5455700604207241
5,Combined,10,f1_score,0.4892607292024483
5,AF7,20,train_acc,0.6281631600722969
5,AF7,20,test_acc,0.5355938428947279
5,AF7,20,f1_score,0.5179573947294748
5,AF8,20,train_acc,0.5735297164038319
5,AF8,20,test_acc,0.5530884827621554
5,AF8,20,f1_score,0.4285936771069208
5,TP9,20,train_acc,0.6553597885959774
5,TP9,20,test_acc,0.5589595007460051
5,TP9,20,f1_score,0.561735203995
5,TP10,20,train_acc,0.6173535203302732
5,TP10,20,test_acc,0.5135940222776505
5,TP10,20,f1_score,0.5264023982158714
5,Combined,20,train_acc,0.600204200477172
5,Combined,20,test_acc,0.5430232144280817
5,Combined,20,f1_score,0.4601708457880004
5,AF7,30,train_acc,0.6470025444521974
5,AF7,30,test_acc,0.5565289333264997
5,AF7,30,f1_score,0.5469164986372194
5,AF8,30,train_acc,0.582041887156791
5,AF8,30,test_acc,0.5541243479573126
5,AF8,30,f1_score,0.43610745152057034
5,TP9,30,train_acc,0.6782372539111311
5,TP9,30,test_acc,0.5673187093541074
5,TP9,30,f1_score,0.5556367538115742
5,TP10,30,train_acc,0.6241984116364095
5,TP10,30,test_acc,0.5084811106935001
5,TP10,30,f1_score,0.5257919236009325
5,Combined,30,train_acc,0.6528361066680477
5,Combined,30,test_acc,0.5409461096684548
5,Combined,30,f1_score,0.5039443644095135
5,AF7,40,train_acc,0.674452633315475
5,AF7,40,test_acc,0.5720821801574014
5,AF7,40,f1_score,0.566802006326947
5,AF8,40,train_acc,0.6167747001891547
5,AF8,40,test_acc,0.5514368429744536
5,AF8,40,f1_score,0.4797309503813585
5,TP9,40,train_acc,0.6901413783209909
5,TP9,40,test_acc,0.5829083666473048
5,TP9,40,f1_score,0.5733349020001144
5,TP10,40,train_acc,0.62231744807698
5,TP10,40,test_acc,0.5179831735971117
5,TP10,40,f1_score,0.524111970411881
5,Combined,40,train_acc,0.6736750742710977
5,Combined,40,test_acc,0.5440203912825594
5,Combined,40,f1_score,0.5242780767951848
5,AF7,50,train_acc,0.656456291872175
5,AF7,50,test_acc,0.5672231096456761
5,AF7,50,f1_score,0.557777187499853
5,AF8,50,train_acc,0.6639925618423186
5,AF8,50,test_acc,0.5444548254006218
5,AF8,50,f1_score,0.5241601476147244
5,TP9,50,train_acc,0.6985144681786245
5,TP9,50,test_acc,0.5743828373253151
5,TP9,50,f1_score,0.5686537483580029
5,TP10,50,train_acc,0.6490017992907091
5,TP10,50,test_acc,0.5109434616348334
5,TP10,50,f1_score,0.5179684092114621
5,Combined,50,train_acc,0.6980196926322224
5,Combined,50,test_acc,0.5377665829546361
5,Combined,50,f1_score,0.5279402046405164
5,AF7,60,train_acc,0.6780059750704481
5,AF7,60,test_acc,0.5463045338321887
5,AF7,60,f1_score,0.5292888811086135
5,AF8,60,train_acc,0.676820535050927
5,AF8,60,test_acc,0.5604346761426408
5,AF8,60,f1_score,0.5451827617269422
5,TP9,60,train_acc,0.7032124898871587
5,TP9,60,test_acc,0.5716402717508913
5,TP9,60,f1_score,0.5671447970644753
5,TP10,60,train_acc,0.6348031950217616
5,TP10,60,test_acc,0.5269685496178859
5,TP10,60,f1_score,0.5312883959267836
5,Combined,60,train_acc,0.7076582573141207
5,Combined,60,test_acc,0.5448696484094715
5,Combined,60,f1_score,0.5349615494847033
5,AF7,70,train_acc,0.6828268561163362
5,AF7,70,test_acc,0.5726836824181957
5,AF7,70,f1_score,0.5581317757733637
5,AF8,70,train_acc,0.6911231383477522
5,AF8,70,test_acc,0.5544993436862906
5,AF8,70,f1_score,0.5388133693311783
5,TP9,70,train_acc,0.7087131287139825
5,TP9,70,test_acc,0.5757657230555462
5,TP9,70,f1_score,0.5701930524670528
5,TP10,70,train_acc,0.6663717307735488
5,TP10,70,test_acc,0.5122198921424584
5,TP10,70,f1_score,0.5196620431361798
5,Combined,70,train_acc,0.7172961432656801
5,Combined,70,test_acc,0.5427250615027164
5,Combined,70,f1_score,0.5329407887654743
5,AF7,80,train_acc,0.6790519861522695
5,AF7,80,test_acc,0.5624755128073712
5,AF7,80,f1_score,0.5389299002621524
5,AF8,80,train_acc,0.714635559377015
5,AF8,80,test_acc,0.5590595494356556
5,AF8,80,f1_score,0.5572250202066751
5,TP9,80,train_acc,0.7126873960938844
5,TP9,80,test_acc,0.5675662506691268
5,TP9,80,f1_score,0.560418342984578
5,TP10,80,train_acc,0.6813102609815521
5,TP10,80,test_acc,0.5184854813726495
5,TP10,80,f1_score,0.5155480168458892
5,Combined,80,train_acc,0.7155417014330133
5,Combined,80,test_acc,0.5609685894807577
5,Combined,80,f1_score,0.5450665853595963
5,AF7,90,train_acc,0.6776826782738841
5,AF7,90,test_acc,0.5662752275031037
5,AF7,90,f1_score,0.5484518325471469
5,AF8,90,train_acc,0.7376396233669019
5,AF8,90,test_acc,0.5573537032607829
5,AF8,90,f1_score,0.5545920681772227
5,TP9,90,train_acc,0.7267866299325354
5,TP9,90,test_acc,0.5698264043120238
5,TP9,90,f1_score,0.5582626205885708
5,TP10,90,train_acc,0.7107921707801348
5,TP10,90,test_acc,0.5261302191888475
5,TP10,90,f1_score,0.5230431689721289
5,Combined,90,train_acc,0.7320267092253719
5,Combined,90,test_acc,0.5524664795959043
5,Combined,90,f1_score,0.5420512327602699
5,AF7,100,train_acc,0.6963264392658791
5,AF7,100,test_acc,0.5695033726836825
5,AF7,100,f1_score,0.5512391066279954
5,AF8,100,train_acc,0.6929269958221642
5,AF8,100,test_acc,0.5474237195476134
5,AF8,100,f1_score,0.5166013447576088
5,TP9,100,train_acc,0.7299370973819854
5,TP9,100,test_acc,0.5610563589822439
5,TP9,100,f1_score,0.5478031325823363
5,TP10,100,train_acc,0.716493216600027
5,TP10,100,test_acc,0.5202659636564503
5,TP10,100,f1_score,0.5265697765242593
5,Combined,100,train_acc,0.7286798289501161
5,Combined,100,test_acc,0.5475801813191195
5,Combined,100,f1_score,0.5259226198690296
5,AF7,110,train_acc,0.7101583030549519
5,AF7,110,test_acc,0.5680601587681233
5,AF7,110,f1_score,0.5573248669845293
5,AF8,110,train_acc,0.7287920307526996
5,AF8,110,test_acc,0.5609494766574412
5,AF8,110,f1_score,0.5612773181982667
5,TP9,110,train_acc,0.6959164391402467
5,TP9,110,test_acc,0.5582543906105852
5,TP9,110,f1_score,0.5547749321870674
5,TP10,110,train_acc,0.6987149737576456
5,TP10,110,test_acc,0.5274545563262377
5,TP10,110,f1_score,0.5329269784337942
5,Combined,110,train_acc,0.7229988792048889
5,Combined,110,test_acc,0.5526027963804513
5,Combined,110,f1_score,0.534468303961589
5,AF7,120,train_acc,0.7052747810975583
5,AF7,120,test_acc,0.5686458582476281
5,AF7,120,f1_score,0.5573625351245645
5,AF8,120,train_acc,0.730879018512552
5,AF8,120,test_acc,0.556485262126855
5,AF8,120,f1_score,0.5533492030610896
5,TP9,120,train_acc,0.724102752040775
5,TP9,120,test_acc,0.5636714345508593
5,TP9,120,f1_score,0.553255485190147
5,TP10,120,train_acc,0.7112383677906955
5,TP10,120,test_acc,0.5293078595346293
5,TP10,120,f1_score,0.5297935459112967
5,Combined,120,train_acc,0.7367016787516282
5,Combined,120,test_acc,0.5650592675482058
5,Combined,120,f1_score,0.5479967956133539
5,AF7,130,train_acc,0.7145321141407117
5,AF7,130,test_acc,0.5753148455028987
5,AF7,130,f1_score,0.5614323108475567
5,AF8,130,train_acc,0.7220669933482354
5,AF8,130,test_acc,0.5533833968291934
5,AF8,130,f1_score,0.5340597257110946
5,TP9,130,train_acc,0.7212136010434502
5,TP9,130,test_acc,0.558346253174793
5,TP9,130,f1_score,0.5516915936874283
5,TP10,130,train_acc,0.7193408572668551
