Subject,Channel,Num_Features,Metric,Value
10,Combined,140,test_acc,0.6500900900900901
10,Combined,140,f1_score,0.6928940431590751
10,AF7,150,train_acc,0.6776907961438448
10,AF7,150,test_acc,0.6167477477477477
10,AF7,150,f1_score,0.653682119729074
10,AF8,150,train_acc,0.7318381659217613
10,AF8,150,test_acc,0.6333693693693694
10,AF8,150,f1_score,0.6682108215686527
10,TP9,150,train_acc,0.7420301333392827
10,TP9,150,test_acc,0.6166666666666666
10,TP9,150,f1_score,0.6497197777475807
10,TP10,150,train_acc,0.6517210484696596
10,TP10,150,test_acc,0.597963963963964
10,TP10,150,f1_score,0.6856261390204179
10,Combined,150,train_acc,0.6821944586980394
10,Combined,150,test_acc,0.6486666666666666
10,Combined,150,f1_score,0.6963472849851624
10,AF7,160,train_acc,0.6834904724013218
10,AF7,160,test_acc,0.6141351351351352
10,AF7,160,f1_score,0.6457535473002765
10,AF8,160,train_acc,0.7598707508793848
10,AF8,160,test_acc,0.6401081081081081
10,AF8,160,f1_score,0.6665008663890502
10,TP9,160,train_acc,0.7668371793250984
10,TP9,160,test_acc,0.6241351351351352
10,TP9,160,f1_score,0.6567604835656493
10,TP10,160,train_acc,0.6684425332232709
10,TP10,160,test_acc,0.5952612612612611
10,TP10,160,f1_score,0.6823175408485846
10,Combined,160,train_acc,0.6722461633040577
10,Combined,160,test_acc,0.6458738738738738
10,Combined,160,f1_score,0.692735970779964
10,AF7,170,train_acc,0.6897560404256743
10,AF7,170,test_acc,0.6206846846846847
10,AF7,170,f1_score,0.6527148560661729
10,AF8,170,train_acc,0.7600739253409088
10,AF8,170,test_acc,0.6268738738738738
10,AF8,170,f1_score,0.6568321875996989
10,TP9,170,train_acc,0.758138537506786
10,TP9,170,test_acc,0.6173333333333334
10,TP9,170,f1_score,0.6574080934571416
10,TP10,170,train_acc,0.7182931481109649
10,TP10,170,test_acc,0.5861891891891892
10,TP10,170,f1_score,0.659701027115813
10,Combined,170,train_acc,0.675134159793955
10,Combined,170,test_acc,0.6606756756756755
10,Combined,170,f1_score,0.7062183393464797
10,AF7,180,train_acc,0.7055812913509186
10,AF7,180,test_acc,0.6342972972972973
10,AF7,180,f1_score,0.6606442215110301
10,AF8,180,train_acc,0.759038474790968
10,AF8,180,test_acc,0.6268018018018019
10,AF8,180,f1_score,0.6535985450314034
10,TP9,180,train_acc,0.7973152275493484
10,TP9,180,test_acc,0.6181441441441441
10,TP9,180,f1_score,0.6462474792774158
10,TP10,180,train_acc,0.746835639936838
10,TP10,180,test_acc,0.5975585585585586
10,TP10,180,f1_score,0.6664191263231993
10,Combined,180,train_acc,0.6833115587979386
10,Combined,180,test_acc,0.6526936936936937
10,Combined,180,f1_score,0.6995597614703014
10,AF7,190,train_acc,0.7157962702679923
10,AF7,190,test_acc,0.6448738738738738
10,AF7,190,f1_score,0.6734128662150415
10,AF8,190,train_acc,0.7272507864266113
10,AF8,190,test_acc,0.6341711711711712
10,AF8,190,f1_score,0.670734558363155
10,TP9,190,train_acc,0.7809755309154277
10,TP9,190,test_acc,0.6275045045045046
10,TP9,190,f1_score,0.6616187829866872
10,TP10,190,train_acc,0.7105787926337421
10,TP10,190,test_acc,0.588054054054054
10,TP10,190,f1_score,0.6647060575373798
10,Combined,190,train_acc,0.6875488030698526
10,Combined,190,test_acc,0.6526126126126126
10,Combined,190,f1_score,0.7003940370537789
10,AF7,200,train_acc,0.7238935566313922
10,AF7,200,test_acc,0.6455585585585586
10,AF7,200,f1_score,0.672502409955165
10,AF8,200,train_acc,0.7710712307917313
10,AF8,200,test_acc,0.6293873873873874
10,AF8,200,f1_score,0.6641996058563431
10,TP9,200,train_acc,0.812221084413508
10,TP9,200,test_acc,0.6035225225225225
10,TP9,200,f1_score,0.633359001870023
10,TP10,200,train_acc,0.6860120573019308
10,TP10,200,test_acc,0.6018378378378378
10,TP10,200,f1_score,0.6838195155394197
10,Combined,200,train_acc,0.6876160354183244
10,Combined,200,test_acc,0.6533243243243243
10,Combined,200,f1_score,0.7017127924819239
10,AF7,210,train_acc,0.7312709397705047
10,AF7,210,test_acc,0.6496396396396398
10,AF7,210,f1_score,0.6780148791548253
10,AF8,210,train_acc,0.7296766392253977
10,AF8,210,test_acc,0.6374054054054054
10,AF8,210,f1_score,0.6797906297972749
10,TP9,210,train_acc,0.7984105828604858
10,TP9,210,test_acc,0.6107117117117117
10,TP9,210,f1_score,0.6476962347793493
10,TP10,210,train_acc,0.6853854890966196
10,TP10,210,test_acc,0.5986666666666667
10,TP10,210,f1_score,0.6863310838101012
10,Combined,210,train_acc,0.6896920678124079
10,Combined,210,test_acc,0.6493333333333333
10,Combined,210,f1_score,0.697288156072889
10,AF7,220,train_acc,0.7345486840833203
10,AF7,220,test_acc,0.6414774774774774
10,AF7,220,f1_score,0.6679367840920042
10,AF8,220,train_acc,0.7304193878638694
10,AF8,220,test_acc,0.6381891891891892
10,AF8,220,f1_score,0.677161793797689
10,TP9,220,train_acc,0.8056632160572326
10,TP9,220,test_acc,0.6165945945945945
10,TP9,220,f1_score,0.6548139452179681
10,TP10,220,train_acc,0.6676897649272322
10,TP10,220,test_acc,0.6053063063063064
10,TP10,220,f1_score,0.6959077676479162
10,Combined,220,train_acc,0.6928871982885771
10,Combined,220,test_acc,0.6639999999999999
10,Combined,220,f1_score,0.7111899755112214
10,AF7,230,train_acc,0.7389290047024468
10,AF7,230,test_acc,0.6388558558558559
10,AF7,230,f1_score,0.6650675905294919
10,AF8,230,train_acc,0.7442674643722097
10,AF8,230,test_acc,0.6354054054054055
10,AF8,230,f1_score,0.6753422488292441
10,TP9,230,train_acc,0.8177767663922539
10,TP9,230,test_acc,0.6139909909909911
10,TP9,230,f1_score,0.6524378518578394
10,TP10,230,train_acc,0.6829002347505124
10,TP10,230,test_acc,0.6032612612612613
10,TP10,230,f1_score,0.6916828134106229
10,Combined,230,train_acc,0.6951324394470101
10,Combined,230,test_acc,0.6567387387387387
10,Combined,230,f1_score,0.7050354288285371
10,AF7,240,train_acc,0.7444428926617535
10,AF7,240,test_acc,0.6383063063063062
10,AF7,240,f1_score,0.6654811225673682
10,AF8,240,train_acc,0.744465334017506
10,AF8,240,test_acc,0.6428108108108107
10,AF8,240,f1_score,0.680314137236904
10,TP9,240,train_acc,0.8018881724908095
10,TP9,240,test_acc,0.6099099099099099
10,TP9,240,f1_score,0.6557861931269057
10,TP10,240,train_acc,0.6737860275106778
10,TP10,240,test_acc,0.6078648648648649
10,TP10,240,f1_score,0.6978431844952366
10,Combined,240,train_acc,0.699758660608269
10,Combined,240,test_acc,0.6506576576576577
10,Combined,240,f1_score,0.698013609784919
10,AF7,250,train_acc,0.7519044984345834
10,AF7,250,test_acc,0.6356036036036036
10,AF7,250,f1_score,0.6613174934244211
10,AF8,250,train_acc,0.7220231007394518
10,AF8,250,test_acc,0.6386576576576577
10,AF8,250,f1_score,0.6820994184303276
10,TP9,250,train_acc,0.771455165626774
10,TP9,250,test_acc,0.609045045045045
10,TP9,250,f1_score,0.6677703367124286
10,TP10,250,train_acc,0.6793831217604057
10,TP10,250,test_acc,0.6058738738738738
10,TP10,250,f1_score,0.6955122472151578
10,Combined,250,train_acc,0.7042733442900098
10,Combined,250,test_acc,0.6513693693693694
10,Combined,250,f1_score,0.6985250317245412
