Subject,Channel,Num_Features,Metric,Value
4,AF7,10,train_acc,0.5486006550726344
4,AF7,10,test_acc,0.5210001145825376
4,AF7,10,f1_score,0.5105924375957941
4,AF8,10,train_acc,0.5556985778903346
4,AF8,10,test_acc,0.491973811524457
4,AF8,10,f1_score,0.4937127037940847
4,TP9,10,train_acc,0.5718190853974143
4,TP9,10,test_acc,0.5349005678201308
4,TP9,10,f1_score,0.6251641442896079
4,TP10,10,train_acc,0.5762732361937624
4,TP10,10,test_acc,0.5654568660402821
4,TP10,10,f1_score,0.46149303472716313
4,Combined,10,train_acc,0.5706666679047216
4,Combined,10,test_acc,0.5326515672344868
4,Combined,10,f1_score,0.61180917186135
4,AF7,20,train_acc,0.5587546076652058
4,AF7,20,test_acc,0.51521305986301
4,AF7,20,f1_score,0.524326255184592
4,AF8,20,train_acc,0.5729802877752936
4,AF8,20,test_acc,0.5070541466147226
4,AF8,20,f1_score,0.5275288501938878
4,TP9,20,train_acc,0.5769811348702725
4,TP9,20,test_acc,0.532882323733863
4,TP9,20,f1_score,0.6284027135011815
4,TP10,20,train_acc,0.5747796880967813
4,TP10,20,test_acc,0.5405122476001324
4,TP10,20,f1_score,0.45158012171351974
4,Combined,20,train_acc,0.5723742651148176
4,Combined,20,test_acc,0.5358945713339953
4,Combined,20,f1_score,0.6202131403925581
4,AF7,30,train_acc,0.5563771824147716
4,AF7,30,test_acc,0.5141576273775876
4,AF7,30,f1_score,0.5506552114531231
4,AF8,30,train_acc,0.5884361343533847
4,AF8,30,test_acc,0.5310639625187787
4,AF8,30,f1_score,0.5150897780276813
4,TP9,30,train_acc,0.5789231494105221
4,TP9,30,test_acc,0.52749630789601
4,TP9,30,f1_score,0.6054063501357635
4,TP10,30,train_acc,0.58221643121954
4,TP10,30,test_acc,0.5371527512540423
4,TP10,30,f1_score,0.47352694744726803
4,Combined,30,train_acc,0.5934360795252307
4,Combined,30,test_acc,0.5386700150230438
4,Combined,30,f1_score,0.6097869611437088
4,AF7,40,train_acc,0.5652670117833661
4,AF7,40,test_acc,0.5104050492704911
4,AF7,40,f1_score,0.5651422238288175
4,AF8,40,train_acc,0.5915805351740737
4,AF8,40,test_acc,0.519171886537825
4,AF8,40,f1_score,0.5192381611709993
4,TP9,40,train_acc,0.5921752305148036
4,TP9,40,test_acc,0.538031535660632
4,TP9,40,f1_score,0.6123958240041681
4,TP10,40,train_acc,0.585725720479527
4,TP10,40,test_acc,0.5258058971812696
4,TP10,40,f1_score,0.4755758972233142
4,Combined,40,train_acc,0.6114266365253311
4,Combined,40,test_acc,0.5494299518753342
4,Combined,40,f1_score,0.6048348993422711
4,AF7,50,train_acc,0.5737693157596719
4,AF7,50,test_acc,0.5171902452066305
4,AF7,50,f1_score,0.5481646870067733
4,AF8,50,train_acc,0.5793066427226812
4,AF8,50,test_acc,0.5145109235352532
4,AF8,50,f1_score,0.5441167641486964
4,TP9,50,train_acc,0.6021380092728558
4,TP9,50,test_acc,0.5374907697400249
