Subject,Channel,Num_Features,Metric,Value
11,AF7,10,train_acc,0.6083134873713149
11,AF7,10,test_acc,0.6020000000000001
11,AF7,10,f1_score,0.6345406761855732
11,AF8,10,train_acc,0.6490759778585894
11,AF8,10,test_acc,0.6271351351351351
11,AF8,10,f1_score,0.6844477227353394
11,TP9,10,train_acc,0.6255324349850151
11,TP9,10,test_acc,0.6005675675675677
11,TP9,10,f1_score,0.6490914285701106
11,TP10,10,train_acc,0.610548788196536
11,TP10,10,test_acc,0.5976666666666667
11,TP10,10,f1_score,0.6983863073894543
11,Combined,10,train_acc,0.6210019087422876
11,Combined,10,test_acc,0.6023243243243244
11,Combined,10,f1_score,0.6597805168033997
11,AF7,20,train_acc,0.6156103786002721
11,AF7,20,test_acc,0.6013153153153155
11,AF7,20,f1_score,0.6378963916426257
11,AF8,20,train_acc,0.6574501111780412
11,AF8,20,test_acc,0.6331441441441441
11,AF8,20,f1_score,0.6912156660371459
11,TP9,20,train_acc,0.6275069941770965
11,TP9,20,test_acc,0.6067117117117118
11,TP9,20,f1_score,0.6426754186940368
11,TP10,20,train_acc,0.6124984990344738
11,TP10,20,test_acc,0.6051351351351352
11,TP10,20,f1_score,0.7027101339074605
11,Combined,20,train_acc,0.6331032753521878
11,Combined,20,test_acc,0.6045855855855856
11,Combined,20,f1_score,0.6515161470341615
11,AF7,30,train_acc,0.6151622257422404
11,AF7,30,test_acc,0.603936936936937
11,AF7,30,f1_score,0.6419674606476058
11,AF8,30,train_acc,0.6597218615442964
11,AF8,30,test_acc,0.6384684684684684
11,AF8,30,f1_score,0.6969383358755018
11,TP9,30,train_acc,0.6238725728606594
11,TP9,30,test_acc,0.6174324324324324
11,TP9,30,f1_score,0.6534805397495109
11,TP10,30,train_acc,0.613922281963377
11,TP10,30,test_acc,0.6077747747747748
11,TP10,30,f1_score,0.704482727277793
11,Combined,30,train_acc,0.632792217289239
11,Combined,30,test_acc,0.6157927927927928
11,Combined,30,f1_score,0.6650196163130785
11,AF7,40,train_acc,0.6156793089857142
11,AF7,40,test_acc,0.5986486486486486
11,AF7,40,f1_score,0.6358987482075157
11,AF8,40,train_acc,0.657807447565362
11,AF8,40,test_acc,0.6338378378378379
11,AF8,40,f1_score,0.6917367773223171
11,TP9,40,train_acc,0.6292898387980377
11,TP9,40,test_acc,0.612045045045045
11,TP9,40,f1_score,0.6490933879849009
11,TP10,40,train_acc,0.6137097968057075
11,TP10,40,test_acc,0.6058468468468468
11,TP10,40,f1_score,0.7011507060263149
11,Combined,40,train_acc,0.639392253976753
11,Combined,40,test_acc,0.6272882882882883
11,Combined,40,f1_score,0.6752719516873938
11,AF7,50,train_acc,0.6281217232224526
11,AF7,50,test_acc,0.6074324324324325
11,AF7,50,f1_score,0.641247465548807
11,AF8,50,train_acc,0.6566245850964411
11,AF8,50,test_acc,0.6338378378378378
