Subject,Channel,Num_Features,Metric,Value
8,AF7,10,train_acc,0.6084768781900165
8,AF7,10,test_acc,0.4919189189189189
8,AF7,10,f1_score,0.5093303495339983
8,AF8,10,train_acc,0.5647470643791508
8,AF8,10,test_acc,0.5092972972972973
8,AF8,10,f1_score,0.5093330563370727
8,TP9,10,train_acc,0.593887369331717
8,TP9,10,test_acc,0.5016126126126126
8,TP9,10,f1_score,0.53832485820996
8,TP10,10,train_acc,0.6193911682246466
8,TP10,10,test_acc,0.518027027027027
8,TP10,10,f1_score,0.5218732204747537
8,Combined,10,train_acc,0.6149775090665259
8,Combined,10,test_acc,0.5121351351351352
8,Combined,10,f1_score,0.4997604932947092
8,AF7,20,train_acc,0.6375837305748289
8,AF7,20,test_acc,0.48453153153153156
8,AF7,20,f1_score,0.5030685737578624
8,AF8,20,train_acc,0.5854181955196612
8,AF8,20,test_acc,0.5235675675675676
8,AF8,20,f1_score,0.49771103454637017
8,TP9,20,train_acc,0.611866742520581
8,TP9,20,test_acc,0.5165855855855856
8,TP9,20,f1_score,0.5256955950038409
8,TP10,20,train_acc,0.6790285146266674
8,TP10,20,test_acc,0.5348558558558558
8,TP10,20,f1_score,0.5350139992967766
8,Combined,20,train_acc,0.6761388523253191
8,Combined,20,test_acc,0.5108378378378379
8,Combined,20,f1_score,0.48708436847647507
8,AF7,30,train_acc,0.6974512613811857
8,AF7,30,test_acc,0.48776576576576575
8,AF7,30,f1_score,0.5083776139305984
8,AF8,30,train_acc,0.5752916211171348
8,AF8,30,test_acc,0.5231351351351351
8,AF8,30,f1_score,0.4788296611426336
8,TP9,30,train_acc,0.6311989975384661
8,TP9,30,test_acc,0.5247567567567568
8,TP9,30,f1_score,0.5269546160367928
8,TP10,30,train_acc,0.6885918340534498
8,TP10,30,test_acc,0.5174594594594595
8,TP10,30,f1_score,0.5118753697018135
8,Combined,30,train_acc,0.6857359887161105
8,Combined,30,test_acc,0.5136306306306307
8,Combined,30,f1_score,0.4865001275152512
8,AF7,40,train_acc,0.7036049473608539
8,AF7,40,test_acc,0.4830450450450451
8,AF7,40,f1_score,0.5009448060302648
8,AF8,40,train_acc,0.5792799108592563
8,AF8,40,test_acc,0.5224054054054054
8,AF8,40,f1_score,0.47475373879934735
8,TP9,40,train_acc,0.658096448499902
8,TP9,40,test_acc,0.5252702702702703
8,TP9,40,f1_score,0.5400260512441711
8,TP10,40,train_acc,0.7176693959202494
8,TP10,40,test_acc,0.5295495495495495
8,TP10,40,f1_score,0.5193820524194098
8,Combined,40,train_acc,0.7271830558220358
8,Combined,40,test_acc,0.5028198198198198
8,Combined,40,f1_score,0.4898181074031583
8,AF7,50,train_acc,0.751489012337416
8,AF7,50,test_acc,0.4858018018018019
8,AF7,50,f1_score,0.4928941445003625
8,AF8,50,train_acc,0.5781040809901662
8,AF8,50,test_acc,0.5271981981981981
8,AF8,50,f1_score,0.4796697736523511
8,TP9,50,train_acc,0.6558267655246437
8,TP9,50,test_acc,0.5328288288288288
8,TP9,50,f1_score,0.5386810271418289
8,TP10,50,train_acc,0.7126751370204285
8,TP10,50,test_acc,0.5383513513513514
8,TP10,50,f1_score,0.523279662372498
8,Combined,50,train_acc,0.7550951346902757
8,Combined,50,test_acc,0.5121441441441442
8,Combined,50,f1_score,0.4990847124761536
8,AF7,60,train_acc,0.7662133800355472
8,AF7,60,test_acc,0.4678108108108107
8,AF7,60,f1_score,0.4832977582495811
8,AF8,60,train_acc,0.5831093362286722
8,AF8,60,test_acc,0.5271081081081082
8,AF8,60,f1_score,0.48488465958589827
8,TP9,60,train_acc,0.6524277020478078
8,TP9,60,test_acc,0.5294144144144144
8,TP9,60,f1_score,0.5366443647185333
8,TP10,60,train_acc,0.7190890217571833
8,TP10,60,test_acc,0.5194954954954955
8,TP10,60,f1_score,0.5101626076935013
8,Combined,60,train_acc,0.8080204855146291
8,Combined,60,test_acc,0.502063063063063
8,Combined,60,f1_score,0.48993880221235886
8,AF7,70,train_acc,0.7586315681185503
8,AF7,70,test_acc,0.49201801801801803
8,AF7,70,f1_score,0.5020638048055819
8,AF8,70,train_acc,0.6099252293589352
8,AF8,70,test_acc,0.5102252252252253
8,AF8,70,f1_score,0.4716239815825084
8,TP9,70,train_acc,0.6532055095722187
8,TP9,70,test_acc,0.5393783783783783
8,TP9,70,f1_score,0.5536581091517213
8,TP10,70,train_acc,0.7395140242980414
8,TP10,70,test_acc,0.5368918918918919
8,TP10,70,f1_score,0.5278392486011516
8,Combined,70,train_acc,0.7949013056293024
8,Combined,70,test_acc,0.5289909909909909
8,Combined,70,f1_score,0.5179256579658091
8,AF7,80,train_acc,0.7408202311809167
8,AF7,80,test_acc,0.4695315315315315
8,AF7,80,f1_score,0.503650770431148
8,AF8,80,train_acc,0.5874561348712342
8,AF8,80,test_acc,0.5398378378378379
8,AF8,80,f1_score,0.5020840068233021
8,TP9,80,train_acc,0.6627737495878853
8,TP9,80,test_acc,0.5386396396396396
8,TP9,80,f1_score,0.5492195030415252
8,TP10,80,train_acc,0.7582673924845131
8,TP10,80,test_acc,0.5488738738738739
8,TP10,80,f1_score,0.5476568623829485
8,Combined,80,train_acc,0.8081574167032303
8,Combined,80,test_acc,0.5174954954954953
8,Combined,80,f1_score,0.5125174598044474
8,AF7,90,train_acc,0.7896388287759012
8,AF7,90,test_acc,0.4858198198198198
8,AF7,90,f1_score,0.5016913078573964
8,AF8,90,train_acc,0.6162180601724809
8,AF8,90,test_acc,0.5174864864864864
8,AF8,90,f1_score,0.4915901865315693
8,TP9,90,train_acc,0.6740242806892295
8,TP9,90,test_acc,0.5399369369369369
8,TP9,90,f1_score,0.5592332931962187
8,TP10,90,train_acc,0.750320837268565
8,TP10,90,test_acc,0.5442432432432434
8,TP10,90,f1_score,0.5415212076827449
8,Combined,90,train_acc,0.7890750557129648
8,Combined,90,test_acc,0.5061171171171172
8,Combined,90,f1_score,0.49851325527295814
8,AF7,100,train_acc,0.8094962903469696
8,AF7,100,test_acc,0.47443243243243244
8,AF7,100,f1_score,0.4923293294035691
8,AF8,100,train_acc,0.658700545602828
8,AF8,100,test_acc,0.5116036036036036
8,AF8,100,f1_score,0.4899818662864939
8,TP9,100,train_acc,0.667470532241632
8,TP9,100,test_acc,0.5333423423423423
8,TP9,100,f1_score,0.5557702725799482
8,TP10,100,train_acc,0.7556219004628081
8,TP10,100,test_acc,0.5293153153153154
8,TP10,100,f1_score,0.5402014744429848
8,Combined,100,train_acc,0.8016442674519778
8,Combined,100,test_acc,0.5215045045045045
8,Combined,100,f1_score,0.5133966368607671
8,AF7,110,train_acc,0.7892488157121715
8,AF7,110,test_acc,0.48385585585585594
8,AF7,110,f1_score,0.4977665462915465
8,AF8,110,train_acc,0.679730577307781
8,AF8,110,test_acc,0.5154324324324324
8,AF8,110,f1_score,0.49505548709749936
8,TP9,110,train_acc,0.6563804420845449
8,TP9,110,test_acc,0.5546036036036035
8,TP9,110,f1_score,0.5846926675064323
8,TP10,110,train_acc,0.781048249038812
8,TP10,110,test_acc,0.5394504504504505
8,TP10,110,f1_score,0.5414744959102731
8,Combined,110,train_acc,0.8414705272838596
8,Combined,110,test_acc,0.5188288288288289
8,Combined,110,f1_score,0.5130517251952494
8,AF7,120,train_acc,0.7849757788040366
8,AF7,120,test_acc,0.48781981981981987
8,AF7,120,f1_score,0.5222081814564697
8,AF8,120,train_acc,0.757410813396892
8,AF8,120,test_acc,0.49192792792792794
8,AF8,120,f1_score,0.4986720633640124
