start_timestamp,in_the_zone,is_mountain
1710844705.7380447,0,False
1710844706.5961397,0,False
1710844707.396739,0,False
1710844708.1973262,0,False
1710844708.9979177,0,False
1710844709.7984962,0,False
1710844710.5990877,0,False
1710844711.399683,0,False
1710844712.2002702,0,False
1710844713.0008762,0,False
1710844713.8014605,0,False
1710844714.6020396,0,False
1710844715.4026265,0,False
1710844716.203212,0,False
1710844717.0038197,0,True
1710844717.804421,0,False
1710844718.6050057,0,False
1710844719.4055853,0,False
1710844720.2061696,0,False
1710844721.00675,0,False
1710844721.8073595,1,False
1710844722.6079383,1,False
1710844723.4085228,1,False
1710844724.2091103,1,False
1710844725.0097084,1,False
1710844725.8103561,1,False
1710844726.6109545,1,False
1710844727.4115415,1,False
1710844728.2121193,1,True
1710844729.0127122,1,False
1710844729.8133,1,False
1710844730.613885,1,False
1710844731.4144807,1,False
1710844732.2150788,1,False
1710844733.01569,1,False
1710844733.8162842,1,False
1710844734.616873,1,False
1710844735.4174614,1,False
1710844736.2180557,1,False
1710844737.0186393,1,False
1710844737.8192253,1,False
1710844738.6198173,1,False
1710844739.4203975,1,False
1710844740.2209866,1,False
1710844741.0215652,1,False
1710844741.8221588,1,True
1710844742.6227405,1,False
1710844743.42333,0,False
1710844744.2239087,0,False
1710844745.024492,0,False
1710844745.8250768,0,False
1710844746.625666,0,False
1710844747.4262536,0,False
1710844748.226838,0,True
1710844749.0274324,0,False
1710844749.8280249,0,False
1710844750.6286132,0,True
1710844751.4291966,0,False
1710844752.2297904,0,False
1710844753.0303705,1,False
1710844753.8309507,1,False
1710844754.6315444,1,False
1710844755.432172,1,False
1710844756.2327652,1,False
1710844757.0333538,1,False
1710844757.8339443,1,False
1710844758.6345232,1,False
1710844759.435102,1,False
1710844760.2356844,1,False
1710844761.0362792,1,True
1710844761.8368704,1,False
1710844762.637465,1,False
1710844763.4380598,1,False
1710844764.238656,1,False
1710844765.039248,1,False
1710844765.839843,1,False
1710844766.6404266,1,True
1710844767.441014,1,False
1710844768.241593,1,False
1710844769.0421746,1,False
1710844769.842753,1,False
1710844770.6433415,1,False
1710844771.4439282,1,False
1710844772.2445157,1,True
1710844773.0451,1,False
1710844773.8456914,1,False
1710844774.6462693,1,False
1710844775.4468603,1,False
1710844776.247448,1,False
1710844777.0480373,1,False
1710844777.8486269,1,False
1710844778.6492124,1,False
1710844779.4497907,0,True
1710844780.2503843,0,False
1710844781.0509737,0,False
1710844781.8515902,0,True
1710844782.652197,0,False
1710844783.4527762,0,False
1710844784.2533693,0,False
1710844785.0539515,0,False
1710844785.8545382,0,False
1710844786.6551263,0,False
1710844787.4557018,0,False
1710844788.256401,0,False
1710844789.056996,0,False
1710844789.857585,0,True
1710844790.658175,0,False
1710844791.4587648,0,False
1710844792.259352,0,False
1710844793.0599482,0,False
1710844793.8605354,0,False
1710844794.6611261,0,True
1710844795.4617183,0,False
1710844796.2623057,0,False
1710844797.0628872,0,False
1710844797.8634791,0,False
1710844798.6640685,0,False
1710844799.4646435,0,False
1710844800.2652352,0,False
1710844801.0658348,0,False
1710844801.8664207,0,False
1710844802.6670122,0,False
1710844803.4676468,0,False
1710844804.2682376,0,False
1710844805.0688267,0,False
1710844805.8694158,0,True
1710844806.669996,0,False
1710844807.4705863,0,False
1710844808.2711751,0,True
1710844809.071761,0,False
1710844809.8723454,0,False
1710844810.6729307,0,False
1710844811.473515,0,False
1710844812.274098,0,False
1710844813.0746849,0,False
1710844813.8753736,0,False
1710844814.6759672,0,True
1710844815.476562,0,False
1710844816.277153,0,False
1710844817.0777347,0,False
1710844817.8783152,0,False
1710844818.6789038,0,False
1710844819.4795,0,False
1710844820.280082,0,False
1710844821.0806649,0,False
1710844821.8812466,0,False
1710844822.6818295,0,False
1710844823.4824278,0,False
1710844824.2830265,0,False
1710844825.0836742,0,False
1710844825.8842678,0,True
1710844826.6848562,0,False
1710844827.4854498,0,False
1710844828.286035,0,False
1710844829.086618,0,False
1710844829.8871963,0,False
1710844830.6877763,0,False
1710844831.4883578,0,False
1710844832.2889538,0,False
1710844833.0895689,0,False
1710844833.8901572,0,False
1710844834.6907837,0,False
1710844835.491365,0,False
1710844836.291948,0,False
1710844837.0925386,0,False
1710844837.8931167,0,False
1710844838.6936948,0,False
1710844839.494271,0,False
1710844840.2948587,0,False
1710844841.0954368,0,False
1710844841.8960192,0,False
1710844842.6966114,0,False
1710844843.4971876,0,False
1710844844.297777,0,False
1710844845.0983684,0,False
1710844845.8989468,0,False
1710844846.6995444,0,False
1710844847.5001237,0,False
1710844848.300704,0,False
1710844849.101285,0,False
1710844849.901863,0,False
1710844850.7024536,0,False
1710844851.5030363,0,False
1710844852.3036625,0,False
1710844853.1042435,0,False
1710844853.9048223,0,False
1710844854.7054048,0,False
1710844855.5060363,0,False
1710844856.3066306,1,False
1710844857.107211,1,False
1710844857.907795,1,False
1710844858.708399,1,True
1710844859.5089943,1,False
1710844860.3095858,1,False
1710844861.1101773,1,False
1710844861.9107552,1,False
1710844862.7113445,1,True
1710844863.5119724,1,False
1710844864.3125594,1,False
1710844865.113144,0,False
1710844865.9137387,0,False
1710844866.7143195,1,False
1710844867.5149174,1,False
1710844868.3155153,1,False
1710844869.1161087,1,False
1710844869.9166965,1,True
1710844870.7172894,1,False
1710844871.5178864,1,False
1710844872.3184793,1,False
1710844873.119067,1,False
1710844873.9196682,1,False
1710844874.7202592,1,True
1710844875.5208552,1,False
1710844876.3214402,1,False
1710844877.122034,1,False
1710844877.9226167,1,False
1710844878.723195,1,False
1710844879.5237737,1,True
1710844880.324354,1,False
1710844881.1249824,1,False
1710844881.9255702,1,False
1710844882.7261674,1,False
1710844883.5267622,1,True
1710844884.3273504,1,False
1710844885.1279385,1,False
1710844885.9285257,1,False
1710844886.7291064,1,False
1710844887.5296934,1,False
1710844888.3303006,1,False
1710844889.1308858,1,False
1710844889.9314651,1,False
1710844890.7320507,1,False
1710844891.5326362,1,False
1710844892.3332255,1,False
1710844893.1338162,1,False
