start_timestamp,in_the_zone,is_mountain
1710929622.490704,0,False
1710929623.4552243,0,False
1710929624.2558804,0,False
1710929625.056472,0,False
1710929625.8570628,0,False
1710929626.6576579,0,False
1710929627.4582493,0,False
1710929628.2588315,0,False
1710929629.0594206,0,False
1710929629.8600068,0,False
1710929630.660596,0,False
1710929631.4611754,0,False
1710929632.2617674,0,False
1710929633.0623577,0,False
1710929633.8629446,1,False
1710929634.663538,1,False
1710929635.464127,1,False
1710929636.2647214,1,False
1710929637.0653028,1,False
1710929637.8658826,1,False
1710929638.6667216,1,False
1710929639.468411,1,False
1710929640.2689986,1,False
1710929641.0695865,1,False
1710929641.8701818,1,False
1710929642.670766,1,False
1710929643.4713469,1,True
1710929644.2719257,1,False
1710929645.072513,1,False
1710929645.8731,1,False
1710929646.6736763,1,False
1710929647.4742548,1,False
1710929648.2748384,1,True
1710929649.0754187,0,False
1710929649.876012,0,False
1710929650.6766062,0,False
1710929651.4772015,0,True
1710929652.277786,0,False
1710929653.0784373,0,False
1710929653.8790162,0,False
1710929654.679608,0,False
1710929655.4801843,0,False
1710929656.2807722,0,False
1710929657.0813572,0,False
1710929657.8819385,1,False
1710929658.6825309,1,False
1710929659.4831233,1,False
1710929660.2837167,1,False
1710929661.084304,1,False
1710929661.8848903,1,True
1710929662.6854696,1,False
1710929663.4860544,1,False
1710929664.2866344,1,False
1710929665.0872262,0,False
1710929665.887814,0,False
1710929666.689865,0,False
1710929667.4904494,0,True
1710929668.2927947,0,False
1710929669.09339,0,False
1710929669.8939724,0,False
1710929670.6945496,0,False
1710929671.4951394,0,False
1710929672.2957149,0,False
1710929673.096305,0,False
1710929673.8968832,0,True
1710929674.697459,0,False
1710929675.4980373,0,False
1710929676.298622,0,False
1710929677.0992098,0,False
1710929677.8997862,0,False
1710929678.7003744,0,False
1710929679.5009696,0,False
1710929680.3015594,0,False
1710929681.1021392,0,False
1710929681.9028053,0,False
1710929682.7033997,0,True
1710929683.5039878,0,False
1710929684.3045728,0,False
1710929685.1051629,0,False
1710929685.9057424,0,False
1710929686.706321,1,False
1710929687.5069163,1,False
1710929688.3075082,1,False
1710929689.1080954,1,False
1710929689.9086862,0,False
1710929690.7092655,0,False
1710929691.509869,0,False
1710929692.3104477,0,False
1710929693.1110349,0,False
1710929693.9116309,0,False
1710929694.7122266,0,False
1710929695.512811,1,False
1710929696.3134024,1,False
1710929697.1139965,1,False
