start_timestamp,in_the_zone,is_mountain
1710851262.5950315,0,False
1710851263.4960625,0,False
1710851264.2967062,0,False
1710851265.0972986,0,False
1710851265.8978848,0,False
1710851266.6984632,0,False
1710851267.4990509,0,False
1710851268.2996361,0,False
1710851269.1002176,0,True
1710851269.9008653,0,False
1710851270.7014892,0,False
1710851271.5020795,0,False
1710851272.302676,0,False
1710851273.1032536,0,True
1710851273.903834,0,False
1710851274.7044146,0,False
1710851275.5049992,0,False
1710851276.3055842,0,False
1710851277.1061673,0,False
1710851277.9067638,0,False
1710851278.707348,0,False
1710851279.507941,0,False
1710851280.3085258,0,False
1710851281.1091118,0,False
1710851281.9096885,0,True
1710851282.7102654,0,False
1710851283.5108535,0,False
1710851284.3114336,0,False
1710851285.1120245,0,False
1710851285.912614,0,False
1710851286.7132065,0,True
1710851287.5137944,0,False
1710851288.3143792,0,False
1710851289.1149635,0,False
1710851289.915558,0,False
1710851290.716147,0,False
1710851291.5167406,0,True
1710851292.317333,0,False
1710851293.1179287,1,False
1710851293.9185221,1,False
1710851294.7191105,1,True
1710851295.5196965,1,False
1710851296.3202794,1,False
1710851297.1208625,1,True
1710851297.9214458,1,False
1710851298.7220268,0,True
1710851299.5226147,0,False
1710851300.3232105,0,False
1710851301.1238062,0,False
1710851301.9244373,1,False
1710851302.72504,1,False
1710851303.5256228,1,False
1710851304.3262038,1,True
1710851305.126797,1,False
1710851305.927387,1,False
1710851306.7279816,1,False
1710851307.5285695,1,False
1710851308.3291485,1,False
1710851309.1297338,1,False
1710851309.9303236,0,False
1710851310.7309046,0,False
1710851311.5314913,0,True
1710851312.3320827,0,False
1710851313.132667,0,False
1710851313.9332466,0,False
1710851314.7338305,0,False
1710851315.534419,0,False
1710851316.3350096,0,False
1710851317.135597,0,False
1710851317.9361782,0,False
1710851318.7367678,0,True
1710851319.5373564,0,False
1710851320.3379395,0,False
1710851321.1385207,0,False
1710851321.9391146,0,False
1710851322.7397046,1,False
1710851323.5403001,1,False
1710851324.3408878,1,False
1710851325.141473,1,False
1710851325.9420514,1,False
1710851326.742647,1,False
1710851327.5432289,1,False
1710851328.343814,1,True
1710851329.1444058,1,False
1710851329.9450238,1,False
1710851330.745638,1,False
1710851331.5462296,1,False
1710851332.348719,1,False
1710851333.1501496,1,False
1710851333.9507396,1,False
1710851334.751329,1,False
1710851335.551917,1,False
1710851336.3525064,1,False
1710851337.1530979,1,False
1710851337.9536939,1,False
1710851338.7542732,1,False
1710851339.5548646,0,False
1710851340.3554842,0,False
1710851341.156117,0,False
1710851341.9567115,0,True
1710851342.757297,0,False
1710851343.5578818,0,False
1710851344.3584743,0,False
1710851345.1590664,0,False
1710851345.9596496,0,False
1710851346.7602298,0,False
1710851347.560812,0,False
1710851348.3614054,0,False
1710851349.1619859,0,False
1710851349.9625661,0,True
1710851350.763149,0,False
1710851351.5637348,0,False
1710851352.3643181,0,True
1710851353.1649113,0,False
1710851353.9655,0,False
1710851354.766092,0,False
1710851355.5666811,0,False
1710851356.3672714,0,False
1710851357.1678553,0,False
1710851357.968439,0,False
1710851358.7690363,0,False
1710851359.5696297,0,False
1710851360.3702157,0,False
1710851361.170794,0,False
1710851361.971374,0,False
1710851362.7719572,0,False
1710851363.5725408,0,False
1710851364.373121,0,False
1710851365.173713,0,False
1710851365.974298,0,False
1710851366.7748797,0,False
1710851367.575474,0,False
1710851368.3760538,0,False
1710851369.1766436,0,False
1710851369.9772234,0,False
1710851370.7778199,0,False
1710851371.5784152,0,False
1710851372.3789968,1,False
1710851373.1795835,1,False
1710851373.980174,1,False
1710851374.7808635,1,False
1710851375.5814576,1,False
1710851376.3820488,1,False
1710851377.1826382,1,False
1710851377.9832187,1,False
1710851378.783804,1,False
1710851379.5843894,1,False
1710851380.3849802,1,False
1710851381.1856546,1,False
1710851381.98624,1,False
1710851382.7868266,1,False
1710851383.5874202,1,False
1710851384.3880134,1,False
1710851385.1886036,1,False
1710851385.989187,1,False
1710851386.7897725,1,False
1710851387.5924313,1,False
