start_timestamp,in_the_zone,is_mountain
1712565415.6631134,1,False
1712565416.463773,1,False
1712565417.2643583,1,False
1712565418.064956,1,False
1712565418.865552,1,False
1712565419.6661437,1,False
1712565420.4667385,1,False
1712565421.267325,1,False
1712565422.067909,1,False
1712565422.8685012,1,False
1712565423.6690967,1,False
1712565424.4696836,1,False
1712565425.2702682,1,False
1712565426.0708864,1,True
1712565426.8714921,1,False
1712565427.6720843,1,False
1712565428.472673,1,False
1712565429.273264,1,False
1712565430.0738437,1,False
1712565430.874429,1,False
1712565431.6750112,1,False
1712565432.475602,1,False
1712565433.2761831,1,False
1712565434.076767,1,False
1712565434.877347,1,False
1712565435.6779351,1,False
1712565436.4785175,1,False
1712565437.2791085,1,False
1712565438.0796921,1,False
1712565438.8802783,1,False
1712565439.6808667,1,False
1712565440.4814498,1,False
1712565441.2820342,1,False
1712565442.0826204,1,False
1712565442.8832157,1,False
1712565443.6838417,1,True
1712565444.484436,1,False
1712565445.2850192,1,False
1712565446.0856032,1,False
1712565446.8861923,1,False
1712565447.6867735,1,False
1712565448.4873528,1,True
1712565449.2879446,1,False
1712565450.088527,1,False
1712565450.88912,1,False
1712565451.6897044,1,False
1712565452.4902875,1,False
1712565453.2909179,1,False
1712565454.091524,1,False
1712565454.892112,1,False
1712565455.692703,1,False
1712565456.4932864,1,False
1712565457.293877,1,False
1712565458.0944622,1,True
1712565458.8950474,1,False
1712565459.695639,1,False
1712565460.4962175,1,True
1712565461.296803,1,False
1712565462.0973923,1,False
1712565462.8979821,1,False
1712565463.698571,1,False
1712565464.4991536,1,False
1712565465.2997332,1,True
1712565466.100336,1,False
1712565466.9009166,1,False
1712565467.7014992,1,False
1712565468.5020888,1,False
1712565469.3026667,1,False
1712565470.1032596,1,False
1712565470.9038482,1,False
1712565471.7044313,1,False
1712565472.505015,1,True
1712565473.3055947,1,False
1712565474.106176,1,True
1712565474.9067574,1,False
1712565475.7073467,1,False
1712565476.5079386,1,False
1712565477.308522,1,False
1712565478.1091006,1,False
1712565478.9096768,1,False
1712565479.7102606,1,False
1712565480.5108726,1,False
1712565481.311486,1,True
1712565482.1120691,1,False
1712565482.9126625,1,False
1712565483.7132561,1,False
1712565484.513847,1,False
1712565485.3144348,1,False
1712565486.1150203,1,False
1712565486.9155962,1,False
1712565487.7161872,1,False
1712565488.5167658,1,False
1712565489.317351,1,False
1712565490.1179352,1,False
1712565490.9185176,1,False
1712565491.7191088,1,False
1712565492.519685,1,False
1712565493.3202662,1,False
1712565494.12085,1,False
1712565494.9214282,1,False
1712565495.7220066,1,False
1712565496.5225854,1,True
1712565497.3231785,1,False
1712565498.1237638,0,False
1712565498.924352,0,False
1712565499.7249484,0,False
1712565500.5255306,0,False
1712565501.326118,0,False
1712565502.1266997,0,False
1712565502.9272745,0,False
1712565503.7278545,0,False
1712565504.528435,0,False
1712565505.3290157,0,False
1712565506.1295962,0,False
1712565506.9301794,0,False
1712565507.7307565,0,False
1712565508.5313454,0,False
1712565509.3319323,0,False
1712565510.1325173,0,False
1712565510.9330978,0,False
1712565511.7336915,0,False
1712565512.5342758,0,False
1712565513.3348942,0,False
1712565514.135478,0,False
1712565514.9360607,0,False
1712565515.7366478,0,False
1712565516.5372248,0,False
1712565517.3378036,0,False
1712565518.1383805,0,False
1712565518.9389627,0,False
1712565519.7395546,0,False
1712565520.540141,0,False
1712565521.3407302,0,False
1712565522.1413066,0,False
1712565522.941887,0,True
1712565523.7424822,0,False
1712565524.5430672,0,False
1712565525.3436556,0,False
1712565526.1442308,0,False
1712565526.9448218,0,True
1712565527.7454093,0,False
1712565528.5460007,0,False
1712565529.346585,0,False
1712565530.1471698,0,False
1712565530.9477603,0,False
1712565531.7483494,0,False
1712565532.548927,0,False
1712565533.3495102,0,False
1712565534.150099,0,False
1712565534.9506807,0,False
1712565535.7512615,0,False
1712565536.5518475,0,False
1712565537.352441,0,True
1712565538.1530275,0,False
1712565538.9536178,0,False
1712565539.754202,0,False
1712565540.5547864,0,False
1712565541.355373,0,True
1712565542.155963,0,False
1712565542.9565494,0,True
1712565543.757138,0,False
1712565544.5577307,0,False
1712565545.3583148,0,False
1712565546.158922,0,False
1712565546.9595006,0,False
1712565547.7600787,0,False
1712565548.5606568,0,False
1712565549.3612416,0,True
1712565550.1618228,0,False
1712565550.9623985,0,False
1712565551.7629774,0,True
1712565552.5635629,0,False
1712565553.364157,0,False
1712565554.1647406,0,True
1712565554.9653306,0,False
1712565555.7659132,0,False
1712565556.5665047,0,False
1712565557.3670952,0,False
1712565558.1676826,0,False
1712565558.968273,0,False
1712565559.768857,0,False
1712565560.5694392,0,False
1712565561.370021,0,False
1712565562.1706069,0,False
1712565562.9711852,0,False
1712565563.7717645,0,False
1712565564.572348,0,False
1712565565.3729424,0,False
1712565566.173531,0,False
1712565566.974117,0,False
1712565567.7746973,0,False
1712565568.5752814,0,False
1712565569.3758702,0,False
1712565570.1764495,0,False
1712565570.97704,0,False
1712565571.7776256,0,False
1712565572.578209,0,False
1712565573.3788037,0,False
1712565574.1794002,0,False
1712565574.9799814,0,False
1712565575.780562,0,False
1712565576.581139,0,False
1712565577.3817208,0,False
1712565578.1823003,0,False
1712565578.9828877,0,False
1712565579.7834635,0,False
1712565580.5840418,0,False
1712565581.3846352,0,False
1712565582.1852207,0,False
1712565582.985806,0,False
1712565583.7863898,0,False
1712565584.5869782,0,False
1712565585.387569,0,False
1712565586.1881514,0,True
1712565586.9887326,0,False
1712565587.7893257,0,False
1712565588.5899024,0,False
1712565589.3904822,0,False
1712565590.191061,0,False
1712565590.9916391,0,False
1712565591.7922382,0,False
1712565592.5928276,0,False
1712565593.393419,0,False
1712565594.1940012,0,False
1712565594.9945815,0,False
1712565595.7951698,0,False
1712565596.5957484,0,False
1712565597.396333,0,False
1712565598.196915,0,False
1712565598.9974935,0,False
1712565599.7980797,0,False
1712565600.5986593,0,False
1712565601.3992476,0,True
1712565602.1998339,0,False
1712565603.000423,0,True
1712565603.8010175,0,False
1712565604.6016011,0,False
1712565605.4021916,0,False
1712565606.202779,0,False
