start_timestamp,in_the_zone,is_mountain
1711528212.6551936,0,False
1711528213.4560015,0,False
1711528214.2567024,0,False
1711528215.057381,0,False
1711528215.858061,0,False
1711528216.6587477,0,False
1711528217.4594402,0,False
1711528218.2601175,0,False
1711528219.0607953,0,False
1711528219.8614812,0,False
1711528220.6621976,0,False
1711528221.4629173,0,True
1711528222.2635977,0,False
1711528223.0642786,1,False
1711528223.8649569,1,False
1711528224.6656368,1,False
1711528225.4663155,1,False
1711528226.2669976,1,False
1711528227.0676885,1,False
1711528227.8683727,1,False
1711528228.6690586,1,False
1711528229.4697433,1,False
1711528230.2704384,1,False
1711528231.0711188,1,False
1711528231.8718019,1,False
1711528232.6724794,1,False
1711528233.4731658,1,False
1711528234.2738464,1,True
1711528235.0745313,1,False
1711528235.87522,1,False
1711528236.6758986,1,False
1711528237.4765892,1,False
1711528238.2772677,0,False
1711528239.0779445,0,False
1711528239.8786361,0,False
1711528240.6793137,0,False
1711528241.4799924,0,False
1711528242.2806864,0,False
1711528243.081365,0,False
1711528243.8820536,0,False
1711528244.6827307,0,True
1711528245.4834166,0,False
1711528246.2840972,1,False
1711528247.0847874,1,False
1711528247.8854804,1,False
1711528248.6861608,1,False
1711528249.4868937,1,False
1711528250.2875845,1,False
1711528251.0882814,0,False
1711528251.8889742,0,False
1711528252.6896672,0,False
1711528253.4903517,0,False
1711528254.2910378,0,False
1711528255.0917146,0,False
1711528255.8923945,0,False
1711528256.6930833,0,False
1711528257.493772,0,False
1711528258.2944472,0,False
1711528259.0951328,0,False
1711528259.8958228,0,False
1711528260.6965075,0,False
1711528261.4971879,0,False
1711528262.2978668,0,True
1711528263.098555,0,False
1711528263.8992364,0,True
1711528264.699922,0,False
1711528265.500611,0,False
1711528266.3012884,0,False
1711528267.1019716,0,True
1711528267.9026523,0,False
1711528268.703351,0,False
1711528269.5040486,1,False
1711528270.3047295,1,False
1711528271.105412,1,False
1711528271.9061017,1,False
1711528272.7067797,1,False
1711528273.507467,1,False
1711528274.30815,1,False
1711528275.1088374,1,False
1711528275.9095244,0,False
1711528276.7102113,0,False
1711528277.5108907,0,False
1711528278.3115845,0,False
1711528279.1122773,1,False
1711528279.9130776,1,False
1711528280.7137692,1,False
1711528281.5144582,1,False
1711528282.3151524,0,True
1711528283.1158345,1,False
1711528283.9165287,1,False
1711528284.7172077,1,False
1711528285.5178912,0,True
1711528286.318572,0,False
1711528287.1192632,0,False
1711528287.9199448,0,False
1711528288.7206383,0,False
1711528289.52132,0,False
1711528290.3220158,0,False
1711528291.1227126,0,False
1711528291.9234042,0,False
1711528292.724086,0,True
1711528293.5247643,0,False
1711528294.3254564,0,False
1711528295.126137,0,False
1711528295.9268298,0,False
1711528296.727519,0,False
1711528297.5282059,0,False
1711528298.3288972,0,False
1711528299.1295867,0,False
1711528299.930277,0,False
1711528300.7309623,0,False
1711528301.531643,0,False
1711528302.3323205,0,False
1711528303.1330137,0,False
1711528303.9337046,0,False
1711528304.7343965,0,False
1711528305.5350845,0,False
1711528306.3357728,0,False
1711528307.1364546,0,False
1711528307.937141,0,True
1711528308.7378302,0,False
1711528309.5385478,0,False
1711528310.3392415,0,False
1711528311.1399274,0,False
1711528311.94061,0,False
1711528312.7412972,0,False
1711528313.5419858,0,False
1711528314.34267,0,False
1711528315.1433609,0,False
1711528315.9440389,0,True
1711528316.74472,0,False
1711528317.5454173,0,False
1711528318.3461072,1,False
1711528319.1468039,1,False
1711528319.947492,1,False
1711528320.7481847,1,False
1711528321.548876,1,False
1711528322.3495686,1,False
1711528323.1502469,1,False
1711528323.950935,1,False
1711528324.7516153,1,False
1711528325.5523086,1,False
1711528326.3529997,1,False
1711528327.1536953,1,False
1711528327.954371,0,False
1711528328.7550597,0,True
1711528329.555739,0,False
1711528330.3564193,0,True
1711528331.1571097,0,False
1711528331.9577947,0,False
1711528332.7584803,0,True
1711528333.5591688,0,False
1711528334.3598628,0,False
1711528335.1605504,0,False
1711528335.9612324,0,False
1711528336.761928,0,False
1711528337.5626159,0,False
1711528338.3633072,0,False
1711528339.164046,0,False
1711528339.9647574,0,False
1711528340.7654397,0,False
1711528341.5661304,0,False
1711528342.3668222,0,False
1711528343.167502,0,False
1711528343.9681797,0,False
1711528344.7688577,0,False
1711528345.5695438,0,False
1711528346.3702269,0,False
1711528347.1709144,0,False
1711528347.9716046,0,False
1711528348.7722964,0,False
1711528349.5729866,0,False
1711528350.373672,0,False
1711528351.1743882,0,False
1711528351.9750752,0,False
1711528352.7757566,0,False
1711528353.576447,0,False
1711528354.3771384,0,False
1711528355.1789207,0,False
1711528355.9796004,0,False
1711528356.7802846,0,True
1711528357.5809684,0,False
1711528358.3816502,0,False
1711528359.1823301,0,False
1711528359.9830236,0,True
1711528360.7837095,0,False
1711528361.5843909,0,False
1711528362.3850808,0,True
1711528363.185766,0,False
1711528363.9864492,0,False
1711528364.7871294,0,False
1711528365.5878198,0,False
1711528366.3885143,0,False
1711528367.1891956,0,False
1711528367.9898934,0,False
1711528368.7905765,0,False
1711528369.5912585,0,False
1711528370.3919446,0,False
1711528371.1926374,0,False
1711528371.9933264,0,False
1711528372.7940156,0,False
1711528373.594703,1,True
1711528374.3953955,1,False
1711528375.1960835,1,False
1711528375.9967787,1,False
1711528376.7974799,1,False
1711528377.5981624,1,False
1711528378.3988554,1,False
1711528379.1995533,1,False
1711528380.000247,1,False
1711528380.8009408,1,False
1711528381.6016324,1,False
1711528382.4023125,1,False
1711528383.2029898,1,False
1711528384.0036855,1,False
1711528384.8045206,1,False
1711528385.6052,1,False
1711528386.4058862,1,False
1711528387.2065792,1,False
1711528388.0072641,1,True
1711528388.8079505,1,False
1711528389.6086934,1,False
1711528390.4094038,1,False
1711528391.210086,1,False
1711528392.0107682,1,True
1711528392.811459,1,False
