start_timestamp,in_the_zone,is_mountain
1710927381.6496587,0,False
1710927382.6255798,0,False
1710927383.4262323,0,False
1710927384.226824,0,False
1710927385.0274162,0,False
1710927385.8280115,0,False
1710927386.6286008,0,False
1710927387.4291797,0,False
1710927388.2297676,0,False
1710927389.0303555,0,False
1710927389.8309348,0,False
1710927390.631522,0,False
1710927391.4321125,0,False
1710927392.232696,0,False
1710927393.0332787,0,False
1710927393.833858,0,False
1710927394.6344492,0,False
1710927395.435028,0,True
1710927396.2356272,0,False
1710927397.036224,0,False
1710927397.8368192,0,True
1710927398.6374218,0,False
1710927399.438016,0,False
1710927400.2386026,0,False
1710927401.0405664,0,False
1710927401.8411438,0,False
1710927402.6417296,0,False
1710927403.4423165,0,False
1710927404.2428987,0,False
1710927405.0434802,0,False
1710927405.8440619,0,False
1710927406.6446476,0,False
1710927407.4452255,0,False
1710927408.2458112,0,False
1710927409.046391,0,False
1710927409.8469868,0,False
1710927410.6475775,0,False
1710927411.4481637,0,False
1710927412.2487462,0,False
1710927413.04933,0,False
1710927413.8499146,0,False
1710927414.6504967,0,False
1710927415.451081,0,False
1710927416.2541559,0,False
1710927417.0558217,0,False
1710927417.8564146,0,False
1710927418.6569917,0,False
1710927419.4575677,0,False
1710927420.2581613,0,True
1710927421.0587528,0,False
1710927421.8593388,0,True
1710927422.659921,0,False
1710927423.4605072,0,False
1710927424.261084,0,False
1710927425.0616632,0,True
1710927425.862252,0,False
1710927426.662835,0,True
1710927427.4634168,0,False
1710927428.2640076,0,False
1710927429.0646029,0,False
1710927429.8651898,0,False
1710927430.6657777,0,False
1710927431.4663637,0,False
1710927432.266951,0,True
1710927433.067533,0,False
1710927433.868123,0,False
1710927434.6687086,0,False
1710927435.4692965,0,True
1710927436.269874,0,False
1710927437.0704718,0,False
1710927437.8710587,0,False
1710927438.6716545,0,False
1710927439.4722364,0,False
1710927440.2728307,0,False
1710927441.0734117,0,False
1710927441.874,0,False
1710927442.6745782,1,True
1710927443.4751713,1,False
1710927444.2757683,1,False
1710927445.0763628,1,True
1710927445.8769405,1,False
1710927446.6775208,1,False
1710927447.4781017,1,False
1710927448.2786934,1,False
1710927449.079287,1,False
1710927449.8798783,1,False
1710927450.6804597,1,False
