timestamps,TP9,AF7,AF8,TP10,Right AUX
1712565410.067,-785.156,-870.117,-493.164,-1000,0
1712565410.071,405.762,533.203,-556.152,-945.801,0
1712565410.075,-914.062,-785.645,-717.773,349.609,0
1712565410.079,-1000,-1000,-649.902,-778.809,0
1712565410.083,-187.012,-295.41,-551.758,144.531,0
1712565410.087,-860.84,-939.453,-564.941,-1000,0
1712565410.091,633.301,729.004,-629.395,-1000,0
1712565410.095,-751.953,-571.777,-680.664,80.566,0
1712565410.099,-1000,-1000,-641.113,-764.648,0
1712565410.103,-207.031,-400.391,-570.312,239.258,0
1712565410.106,-935.547,959.473,-532.227,-994.141,0
1712565410.11,858.398,899.902,-562.5,-1000,0
1712565410.114,-471.68,-362.793,-640.137,-83.496,0
1712565410.118,-1000,-1000,-676.758,-795.898,0
1712565410.122,-175.293,-556.152,-608.398,418.945,0
1712565410.126,-993.652,791.992,-540.527,-908.691,0
1712565410.13,-964.844,-954.59,-564.453,-1000,0
1712565410.134,-122.07,-139.16,-676.758,-238.281,0
1712565410.138,-1000,-1000,-686.523,-876.465,0
1712565410.142,-245.117,-735.84,-596.191,649.902,0
1712565410.145,967.285,582.031,-544.922,-746.582,0
1712565410.149,-920.898,-852.539,-594.238,-1000,0
1712565410.153,91.797,13.672,-662.598,-204.102,0
1712565410.157,-1000,-1000,-640.625,-941.895,0
1712565410.161,-445.801,-916.504,-586.426,878.906,0
1712565410.165,885.254,319.824,-534.668,-437.012,0
1712565410.169,-880.371,-799.805,-560.059,-1000,0
1712565410.173,208.984,83.008,-641.113,-204.59,0
1712565410.177,-1000,-1000,-688.477,-996.582,0
1712565410.18,-679.199,-1000,-625.488,-977.539,0
1712565410.185,717.285,43.457,-545.898,-149.902,0
1712565410.188,-835.938,-786.133,-564.453,-1000,0
1712565410.192,175.293,190.918,-649.902,-386.23,0
1712565410.196,-1000,-1000,-701.66,904.297,0
1712565410.2,-892.09,-1000,-614.746,-897.461,0
1712565410.204,431.641,-112.305,-521.973,75.684,0
1712565410.208,-788.086,-806.641,-550.293,-1000,0
1712565410.212,181.641,328.125,-645.996,-569.336,0
1712565410.216,-1000,-951.66,-654.297,798.34,0
1712565410.22,-1000,-1000,-576.172,-853.027,0
1712565410.223,122.07,-192.383,-577.148,173.828,0
1712565410.227,-765.137,-844.727,-574.219,-1000,0
1712565410.231,317.383,468.262,-625.488,-839.355,0
1712565410.235,-957.031,-846.191,-688.477,508.789,0
1712565410.239,-1000,-1000,-648.926,-798.828,0
1712565410.243,-81.055,-250.977,-572.266,153.32,0
1712565410.247,-808.105,-899.414,-541.992,-1000,0
1712565410.251,498.535,638.672,-579.59,-1000,0
1712565410.255,-861.328,-675.293,-663.574,194.824,0
1712565410.259,-1000,-1000,-651.855,-765.625,0
1712565410.263,-214.844,-317.383,-508.789,166.016,0
1712565410.266,-909.18,-977.539,-497.559,-1000,0
1712565410.27,772.949,833.008,-639.16,-1000,0
1712565410.274,-591.797,-439.453,-682.617,-12.207,0
1712565410.278,-1000,-1000,-650.391,-776.367,0
1712565410.282,-187.012,-428.711,-599.121,316.895,0
1712565410.286,-973.145,915.527,-568.848,-958.984,0
1712565410.29,979.004,978.027,-588.867,-1000,0
1712565410.294,-267.578,-225.586,-650.391,-179.688,0
1712565410.298,-1000,-1000,-650.391,-828.125,0
1712565410.302,-171.875,-631.348,-599.121,502.93,0
1712565410.306,-998.047,716.309,-536.621,-873.535,0
1712565410.309,-951.172,-911.133,-552.734,-1000,0
1712565410.313,-39.062,-81.055,-694.336,-224.609,0
1712565410.317,-1000,-1000,-707.52,-907.715,0
1712565410.321,-361.816,-843.75,-595.703,764.16,0
1712565410.325,962.402,492.188,-539.062,-661.621,0
1712565410.329,995.605,-934.082,-603.516,-1000,0
1712565410.333,-30.273,-139.16,-661.133,-13.184,0
1712565410.337,-1000,-1000,-668.457,-972.656,0
1712565410.341,-529.785,-920.41,-615.723,919.434,0
1712565410.345,838.379,283.691,-526.367,-343.262,0
1712565410.349,-865.234,-797.852,-561.035,-1000,0
1712565410.352,194.336,127.93,-602.051,-243.164,0
1712565410.356,-1000,-1000,-634.277,978.027,0
1712565410.36,-778.809,-1000,-642.578,-946.289,0
1712565410.364,595.215,-31.25,-566.406,-53.223,0
1712565410.368,-812.5,-791.992,-571.289,-1000,0
1712565410.372,157.715,236.816,-658.691,-457.031,0
1712565410.376,-1000,-987.793,-710.449,859.375,0
1712565410.38,-1000,-1000,-632.324,-853.516,0
1712565410.384,294.434,-114.746,-560.547,73.242,0
1712565410.388,-914.551,-960.449,-578.613,-1000,0
1712565410.392,-62.012,98.633,-643.555,-380.371,0
1712565410.395,-986.816,-909.18,-653.32,680.664,0
1712565410.399,-1000,-1000,-578.125,-841.309,0
1712565410.403,10.742,-229.98,-583.496,184.57,0
1712565410.407,-779.785,-866.211,-589.844,-1000,0
1712565410.411,404.297,541.992,-616.211,-924.316,0
1712565410.415,-914.551,-776.855,-694.824,386.23,0
1712565410.419,-1000,-1000,-672.852,-781.738,0
1712565410.423,-140.137,-277.344,-587.891,144.531,0
1712565410.427,-844.238,-928.223,-552.734,-1000,0
1712565410.431,607.422,711.426,-623.047,-1000,0
1712565410.434,-769.043,-590.332,-696.777,83.008,0
1712565410.438,-1000,-1000,-643.555,-764.16,0
1712565410.442,-210.938,-384.766,-518.555,220.703,0
1712565410.446,-926.27,977.051,-510.742,-998.535,0
1712565410.45,826.66,873.535,-612.793,-1000,0
1712565410.454,-518.066,-398.438,-665.039,-102.539,0
1712565410.458,-1000,-1000,-674.805,-796.875,0
1712565410.462,-179.199,-537.598,-600.098,400.391,0
1712565410.466,-987.305,816.406,-566.895,-921.387,0
1712565410.47,-981.934,-975.586,-605.957,-1000,0
1712565410.474,-172.852,-179.688,-679.199,-236.328,0
1712565410.477,-1000,-1000,-691.895,-865.723,0
1712565410.481,-244.629,-726.562,-606.934,612.305,0
1712565410.485,973.633,600.586,-516.113,-786.133,0
1712565410.489,-932.129,-875,-539.551,-1000,0
1712565410.493,14.648,-42.969,-680.176,-209.961,0
1712565410.497,-1000,-1000,-712.891,-929.688,0
1712565410.501,-440.918,-914.551,-589.355,836.914,0
1712565410.505,880.371,322.266,-545.898,-498.047,0
1712565410.509,-880.859,-808.105,-601.562,-1000,0
1712565410.513,179.688,45.41,-665.527,-217.773,0
1712565410.516,-1000,-1000,-697.266,-992.676,0
1712565410.52,-670.898,-1000,-630.859,-994.629,0
1712565410.524,719.238,50.293,-580.078,-203.613,0
1712565410.528,-836.426,-787.109,-584.961,-1000,0
1712565410.532,175.781,155.762,-635.742,-332.031,0
1712565410.536,-1000,-1000,-682.129,935.547,0
1712565410.54,-891.113,-1000,-630.859,-916.992,0
1712565410.544,437.988,-109.375,-550.293,18.066,0
1712565410.548,-788.574,-802.246,-552.246,-1000,0
1712565410.551,146.484,284.18,-650.879,-531.738,0
1712565410.555,-1000,-975.098,-709.473,822.754,0
1712565410.559,-1000,-1000,-641.602,-859.863,0
1712565410.563,115.234,-197.754,-575.195,166.016,0
1712565410.567,-763.184,-836.426,-580.078,-1000,0
1712565410.571,284.668,416.504,-644.043,-817.383,0
1712565410.575,-970.215,-889.16,-690.918,536.621,0
1712565410.579,-1000,-1000,-603.516,-803.223,0
1712565410.583,-93.262,-260.254,-573.242,156.738,0
1712565410.587,-804.688,-889.648,-596.68,-1000,0
1712565410.591,467.285,588.379,-602.539,-1000,0
1712565410.595,-882.812,-732.91,-655.762,240.723,0
1712565410.598,-1000,-1000,-684.57,-768.066,0
1712565410.602,-221.68,-318.848,-604.492,140.137,0
1712565410.606,-897.461,-966.309,-552.734,-1000,0
1712565410.61,730.957,792.48,-605.957,-1000,0
1712565410.614,-647.461,-495.605,-717.773,-8.301,0
1712565410.618,-1000,-1000,-685.059,-773.926,0
1712565410.622,-197.754,-433.105,-567.871,297.852,0
1712565410.626,-949.707,936.035,-537.109,-969.727,0
1712565410.63,909.18,938.965,-590.332,-1000,0
1712565410.634,-393.555,-312.5,-665.527,-157.715,0
1712565410.638,-1000,-1000,-625.488,-818.359,0
1712565410.641,-175.293,-647.949,-569.336,471.68,0
1712565410.645,-992.676,704.59,-588.867,-889.648,0
1712565410.649,-968.262,-941.895,-604.492,-1000,0
1712565410.653,-112.305,-160.156,-685.059,-234.375,0
1712565410.657,-1000,-1000,-712.402,-880.371,0
1712565410.661,-351.074,-830.566,-624.512,660.645,0
1712565410.665,924.805,454.102,-559.082,-733.887,0
1712565410.669,-905.762,-842.285,-577.637,-1000,0
1712565410.673,79.59,-15.137,-638.672,-194.336,0
1712565410.677,-1000,-1000,-699.219,-963.867,0
1712565410.681,-529.785,-981.445,-608.398,943.359,0
1712565410.684,833.984,192.871,-508.301,-314.941,0
1712565410.688,-861.816,-794.434,-595.215,-1000,0
1712565410.692,191.406,76.66,-682.617,-295.898,0
1712565410.696,-1000,-1000,-695.801,968.262,0
1712565410.7,-804.199,-1000,-622.559,-954.59,0
1712565410.704,562.5,-47.363,-576.172,-126.953,0
1712565410.708,-807.129,-793.457,-589.844,-1000,0
1712565410.712,155.762,184.082,-662.109,-470.703,0
1712565410.716,-1000,-1000,-694.824,861.328,0
1712565410.72,-1000,-1000,-601.562,-882.324,0
1712565410.723,227.539,-171.875,-554.199,48.34,0
1712565410.727,-767.578,-814.941,-512.207,-1000,0
1712565410.731,167.969,321.777,-589.844,-729.98,0
1712565410.735,-1000,-958.984,-727.539,617.188,0
1712565410.739,-1000,-1000,-644.531,-815.918,0
1712565410.743,12.207,-228.516,-559.57,164.062,0
1712565410.747,-775.879,-854.98,-584.473,-1000,0
1712565410.751,360.352,478.516,-640.137,-964.844,0
1712565410.755,-934.57,-838.379,-701.172,314.941,0
1712565410.759,-1000,-1000,-646.973,-775.391,0
1712565410.763,-175.293,-293.945,-572.266,143.066,0
1712565410.766,-830.566,-917.969,-556.641,-1000,0
1712565410.77,518.555,648.438,-577.148,-1000,0
1712565410.774,-862.793,-668.457,-647.949,56.641,0
1712565410.778,-1000,-1000,-669.922,-768.066,0
1712565410.782,-221.68,-397.949,-600.586,139.16,0
1712565410.786,-910.645,982.422,-547.852,-1000,0
1712565410.79,771.484,829.59,-589.355,-1000,0
1712565410.794,-595.703,-468.75,-700.195,-185.059,0
1712565410.798,-1000,-1000,-659.18,-807.617,0
1712565410.802,-185.059,-542.48,-554.199,330.078,0
1712565410.806,-978.027,818.848,-557.129,-966.309,0
1712565410.809,991.211,-999.023,-609.863,-1000,0
1712565410.813,-233.887,-232.91,-664.551,-253.418,0
1712565410.817,-1000,-1000,-603.027,-845.703,0
1712565410.821,-240.723,-719.238,-529.785,506.836,0
1712565410.825,974.609,608.398,-560.547,-882.812,0
1712565410.829,-936.035,-886.719,-583.496,-1000,0
1712565410.833,-6.348,-66.895,-658.691,-225.586,0
1712565410.837,-1000,-1000,-697.266,-902.832,0
1712565410.841,-417.969,-886.719,-604.98,744.629,0
1712565410.845,888.672,362.305,-534.668,-625.488,0
1712565410.848,-883.789,-809.57,-569.824,-1000,0
1712565410.852,195.312,61.035,-674.316,-228.516,0
1712565410.856,-1000,-1000,-685.547,-999.512,0
1712565410.86,-565.43,-1000,-569.824,-990.723,0
1712565410.864,830.566,140.137,-518.555,-201.172,0
1712565410.868,-860.352,-783.691,-579.102,-1000,0
1712565410.872,189.453,176.27,-670.41,-330.566,0
1712565410.876,-1000,-1000,-664.551,941.895,0
1712565410.88,-813.477,-1000,-568.848,-923.34,0
1712565410.883,550.781,-64.941,-568.848,-18.066,0
1712565410.888,-804.199,-798.34,-580.566,-1000,0
1712565410.891,151.855,287.109,-641.113,-499.512,0
1712565410.895,-1000,-971.191,-698.242,844.727,0
1712565410.899,-1000,-1000,-643.066,-867.188,0
1712565410.903,172.852,-183.105,-572.266,136.719,0
1712565410.907,-763.672,-832.031,-538.086,-1000,0
1712565410.911,275.391,409.668,-595.215,-819.336,0
1712565410.915,-977.539,-895.508,-682.617,524.902,0
1712565410.919,-1000,-1000,-642.09,-800.293,0
1712565410.923,-41.504,-245.117,-527.344,152.344,0
1712565410.927,-792.969,-881.836,-527.832,-1000,0
1712565410.93,441.895,576.66,-644.531,-1000,0
1712565410.935,-891.113,-744.141,-688.965,186.035,0
1712565410.938,-1000,-1000,-644.043,-765.625,0
1712565410.942,-220.215,-314.941,-580.566,138.184,0
1712565410.946,-872.559,-950.195,-562.988,-1000,0
1712565410.95,643.555,736.328,-595.215,-1000,0
1712565410.954,-749.512,-568.359,-648.438,-57.129,0
1712565410.958,-1000,-1000,-644.043,-782.715,0
1712565410.962,-223.145,-504.883,-597.656,150.391,0
1712565410.966,-886.719,911.133,-525.391,-1000,0
1712565410.97,675.781,826.66,-536.133,-1000,0
1712565410.973,-699.219,-524.414,-672.363,-257.812,0
1712565410.977,-1000,-1000,-672.852,-825.684,0
1712565410.981,-333.984,-786.133,-585.449,214.844,0
1712565410.985,-936.523,578.613,-542.969,-1000,0
1712565410.989,724.121,961.426,-600.586,-1000,0
1712565410.993,-659.18,-425.781,-677.246,-347.656,0
1712565410.997,-1000,-1000,-666.504,-858.887,0
1712565411.001,-457.52,-914.062,-574.707,351.074,0
1712565411.005,885.254,317.383,-519.531,-964.844,0
1712565411.009,-931.641,-882.812,-558.594,-1000,0
1712565411.013,-148.926,-156.25,-604.492,-494.141,0
1712565411.016,-1000,-1000,-629.395,-948.73,0
1712565411.02,-569.824,-1000,-619.141,560.059,0
1712565411.024,772.461,127.441,-559.082,-875,0
1712565411.028,-849.609,-803.711,-558.105,-1000,0
1712565411.032,140.137,33.203,-642.09,-638.672,0
1712565411.036,-1000,-1000,-685.547,843.75,0
1712565411.04,-810.547,-1000,-601.074,889.648,0
1712565411.044,541.992,-54.199,-539.062,-563.477,0
1712565411.048,-804.199,-794.434,-541.016,-1000,0
1712565411.052,158.691,155.762,-607.91,-816.895,0
1712565411.056,-1000,-1000,-650.879,521.973,0
1712565411.059,-989.746,-1000,-576.172,-867.188,0
1712565411.063,271.484,-158.691,-567.383,-250.488,0
1712565411.067,-771.973,-812.012,-571.289,-1000,0
1712565411.071,166.504,321.777,-615.723,-972.656,0
1712565411.075,-1000,-959.473,-679.688,224.121,0
1712565411.079,-1000,-1000,-638.184,-774.902,0
1712565411.083,72.754,-204.102,-566.406,9.277,0
1712565411.087,-771.973,-856.445,-549.316,-1000,0
1712565411.091,389.16,520.996,-600.098,-1000,0
1712565411.095,-924.805,-798.34,-650.879,73.73,0
1712565411.099,-1000,-1000,-620.117,-762.695,0
1712565411.102,-79.59,-247.559,-495.117,142.09,0
1712565411.106,-828.125,-917.48,-472.656,-1000,0
1712565411.11,585.938,714.844,-621.582,-1000,0
1712565411.114,-779.297,-585.938,-679.199,-86.914,0
1712565411.118,-1000,-1000,-631.836,-787.598,0
1712565411.122,-209.473,-319.824,-578.613,150.879,0
1712565411.126,-933.105,-995.117,-551.758,-1000,0
1712565411.13,849.121,888.184,-589.355,-1000,0
1712565411.134,-486.328,-355.957,-666.992,-235.352,0
1712565411.138,-1000,-1000,-660.156,-819.336,0
1712565411.141,-178.223,-457.52,-562.988,234.375,0
1712565411.145,-989.258,881.348,-509.766,-1000,0
1712565411.149,-971.191,-981.445,-550.781,-1000,0
1712565411.153,-161.621,-155.762,-687.988,-261.23,0
1712565411.157,-1000,-1000,-693.848,-834.961,0
1712565411.161,-187.5,-667.48,-570.312,433.594,0
1712565411.165,996.582,673.828,-521.484,-923.34,0
1712565411.169,-943.848,-892.578,-597.168,-1000,0
1712565411.173,0,-52.246,-678.711,-277.832,0
1712565411.177,-1000,-1000,-680.176,-871.582,0
1712565411.181,-410.156,-878.906,-608.887,571.289,0
1712565411.184,898.926,383.789,-550.781,-817.871,0
1712565411.188,-890.137,-824.707,-564.453,-1000,0
1712565411.192,145.996,40.527,-598.145,-408.691,0
1712565411.196,-1000,-1000,-606.934,-948.73,0
1712565411.2,-597.168,-916.504,-609.863,704.59,0
1712565411.204,798.34,286.621,-554.688,-746.094,0
1712565411.208,-850.098,-805.176,-561.035,-1000,0
1712565411.212,183.105,120.117,-669.922,-598.633,0
1712565411.216,-1000,-1000,-706.543,788.574,0
1712565411.22,-848.633,-1000,-622.559,-934.57,0
1712565411.223,501.953,-84.473,-547.852,-272.949,0
1712565411.227,-796.387,-796.387,-570.801,-1000,0
1712565411.231,147.949,238.281,-654.785,-842.285,0
1712565411.235,-1000,-995.605,-663.086,459.473,0
1712565411.239,-1000,-1000,-582.031,-815.918,0
1712565411.243,133.789,-190.918,-574.219,-109.863,0
1712565411.247,-763.672,-826.172,-594.727,-1000,0
1712565411.251,207.52,360.352,-619.629,-1000,0
1712565411.255,-1000,-955.566,-673.828,123.047,0
1712565411.258,-1000,-1000,-653.809,-820.801,0
1712565411.263,27.344,-164.062,-558.105,-16.113,0
1712565411.266,-800.293,-881.836,-535.645,-1000,0
1712565411.27,398.926,520.508,-624.512,-1000,0
1712565411.274,-916.992,-797.852,-716.797,-79.102,0
1712565411.278,-1000,-1000,-661.133,-783.203,0
1712565411.282,-211.426,-308.105,-540.527,148.926,0
1712565411.286,-867.188,-943.848,-528.32,-1000,0
1712565411.29,636.719,726.074,-602.539,-1000,0
1712565411.294,-753.906,-577.148,-681.152,-233.887,0
1712565411.298,-1000,-1000,-621.582,-821.289,0
1712565411.301,-205.078,-410.645,-564.941,168.945,0
1712565411.305,-939.941,951.172,-570.801,-1000,0
1712565411.309,872.559,905.273,-608.887,-1000,0
1712565411.313,-450.195,-356.934,-680.176,-259.277,0
1712565411.317,-1000,-1000,-675.293,-825.684,0
1712565411.321,-175.781,-584.961,-586.426,236.328,0
1712565411.325,-992.188,769.043,-520.02,-1000,0
1712565411.329,-967.773,-956.543,-547.363,-1000,0
1712565411.333,-126.953,-159.18,-660.645,-269.043,0
1712565411.337,-1000,-1000,-696.289,-837.891,0
1712565411.341,-269.043,-759.766,-566.406,437.5,0
1712565411.344,957.52,547.852,-493.652,-913.574,0
1712565411.348,-916.504,-850.098,-592.285,-1000,0
1712565411.352,92.773,7.812,-684.57,-386.719,0
1712565411.356,-1000,-1000,-680.176,-930.664,0
1712565411.36,-450.195,-917.48,-604.492,660.645,0
1712565411.364,882.812,313.477,-561.035,-748.535,0
1712565411.368,-879.883,-795.41,-583.496,-1000,0
1712565411.372,208.984,102.539,-645.02,-491.211,0
1712565411.376,-1000,-1000,-661.133,927.246,0
1712565411.38,-671.387,-1000,-588.867,932.129,0
1712565411.384,725.586,52.734,-532.227,-435.547,0
1712565411.388,-837.891,-786.621,-504.883,-1000,0
1712565411.391,177.734,215.82,-609.863,-668.945,0
1712565411.395,-1000,-1000,-701.172,688.965,0
1712565411.399,-873.535,-1000,-596.68,-867.676,0
1712565411.403,455.078,-97.656,-552.734,-130.859,0
1712565411.407,-791.504,-810.547,-577.637,-1000,0
1712565411.411,222.656,365.234,-651.367,-831.055,0
1712565411.415,-1000,-926.27,-689.941,458.496,0
1712565411.419,-1000,-1000,-604.492,-796.875,0
1712565411.423,191.406,-174.805,-518.066,88.379,0
1712565411.427,-773.438,-857.422,-547.363,-1000,0
1712565411.431,398.926,550.293,-611.328,-962.891,0
1712565411.434,-920.898,-770.02,-650.391,294.922,0
1712565411.438,-1000,-1000,-626.465,-770.996,0
1712565411.442,-7.812,-217.773,-570.312,138.672,0
1712565411.446,-818.359,-910.645,-528.32,-1000,0
1712565411.45,584.473,723.145,-556.641,-1000,0
1712565411.454,-772.949,-572.754,-711.426,-10.254,0
1712565411.458,-1000,-1000,-675.293,-775.879,0
1712565411.462,-168.457,-283.691,-570.801,148.926,0
1712565411.466,-926.758,-984.375,-537.109,-1000,0
1712565411.47,858.398,902.832,-569.824,-1000,0
1712565411.474,-460.449,-323.73,-659.668,-126.953,0
1712565411.477,-1000,-1000,-597.656,-792.969,0
1712565411.481,-175.293,-375.977,-521.484,264.648,0
1712565411.485,-994.141,928.711,-574.707,-988.77,0
1712565411.489,-959.961,-970.703,-600.586,-1000,0
1712565411.493,-123.047,-85.938,-655.273,-235.352,0
1712565411.497,-1000,-1000,-676.758,-835.449,0
1712565411.501,-172.363,-558.105,-613.281,485.352,0
1712565411.505,997.559,779.785,-549.805,-893.066,0
1712565411.509,-932.129,-890.137,-582.031,-1000,0
1712565411.513,52.246,24.414,-657.715,-230.469,0
1712565411.516,-1000,-1000,-648.438,-891.602,0
1712565411.52,-285.156,-782.227,-559.082,702.637,0
1712565411.524,955.566,522.949,-505.371,-679.199,0
1712565411.528,-906.738,-823.73,-587.402,-1000,0
1712565411.532,215.82,90.332,-678.223,-213.867,0
1712565411.536,-1000,-1000,-670.898,-968.262,0
1712565411.54,-469.238,-937.012,-597.168,941.895,0
1712565411.544,891.113,279.785,-570.801,-329.102,0
1712565411.548,-882.324,-788.574,-586.426,-1000,0
1712565411.552,211.914,206.543,-633.789,-248.535,0
1712565411.556,-1000,-1000,-673.34,966.309,0
1712565411.559,-610.352,-1000,-615.723,-930.664,0
1712565411.563,784.18,73.73,-536.621,3.418,0
1712565411.567,-851.074,-795.898,-497.559,-1000,0
1712565411.571,217.773,335.449,-580.078,-393.555,0
1712565411.575,-1000,-941.406,-725.586,900.879,0
1712565411.579,-807.129,-1000,-643.555,-884.766,0
1712565411.583,541.992,-89.844,-551.758,218.75,0
1712565411.587,-815.918,-840.82,-570.312,-1000,0
1712565411.591,415.039,534.18,-634.277,-504.883,0
1712565411.595,-1000,-787.598,-678.223,867.188,0
1712565411.598,-866.211,-1000,-626.465,-868.164,0
1712565411.602,534.18,-113.77,-559.57,257.812,0
1712565411.606,-877.93,-927.246,-554.199,-1000,0
1712565411.61,741.699,867.188,-583.984,-395.996,0
1712565411.614,-687.012,-375.977,-629.395,921.875,0
1712565411.618,-1000,-1000,-631.836,-918.945,0
1712565411.622,471.68,-118.652,-575.195,638.184,0
1712565411.626,-927.734,-965.332,-522.949,-965.332,0
1712565411.63,943.359,987.305,-583.984,-414.062,0
1712565411.634,-309.082,-125,-701.172,-960.938,0
1712565411.638,-1000,-1000,-671.875,916.016,0
1712565411.641,262.695,-157.227,-559.57,-888.672,0
1712565411.645,-942.871,-999.023,-520.508,-134.766,0
1712565411.649,-963.379,-934.082,-606.934,-333.008,0
1712565411.653,14.648,111.816,-666.016,-917.969,0
1712565411.657,-1000,-1000,-617.676,912.109,0
1712565411.661,59.082,-263.672,-531.738,-890.137,0
1712565411.665,-948.73,976.074,-526.367,203.125,0
1712565411.669,-951.172,-919.434,-588.379,-157.227,0
1712565411.673,122.559,150.879,-647.949,-974.121,0
1712565411.676,-1000,-1000,-673.34,909.18,0
1712565411.68,-185.547,-469.238,-607.422,-866.211,0
1712565411.684,996.094,851.074,-529.785,375,0
1712565411.688,-912.109,-875,-555.664,-315.43,0
1712565411.692,224.609,196.777,-683.594,946.777,0
1712565411.696,-1000,-1000,-709.961,984.863,0
1712565411.7,-202.637,-685.547,-590.82,-998.535,0
1712565411.704,-994.629,644.043,-502.93,829.102,0
1712565411.708,-921.875,-833.008,-569.336,168.457,0
1712565411.712,231.934,218.262,-683.105,818.848,0
1712565411.716,-1000,-1000,-670.898,-967.285,0
1712565411.719,-335.449,-918.457,-560.547,952.637,0
1712565411.723,956.543,329.102,-566.406,967.773,0
1712565411.727,-907.715,-797.363,-577.148,417.48,0
1712565411.731,224.121,277.344,-632.324,773.926,0
1712565411.735,-1000,-985.84,-696.289,-961.914,0
1712565411.739,-588.379,-1000,-642.09,928.223,0
1712565411.743,825.684,36.133,-567.871,-938.477,0
1712565411.747,-906.25,-800.781,-566.406,207.031,0
1712565411.751,125,335.449,-632.324,433.105,0
1712565411.755,-1000,-931.641,-697.266,-916.016,0
1712565411.759,-1000,-1000,-651.855,907.227,0
1712565411.762,169.922,-188.965,-527.832,-892.09,0
1712565411.766,-761.719,-829.59,-533.203,-312.012,0
1712565411.77,196.777,360.84,-673.34,-236.816,0
1712565411.774,-987.793,-926.27,-722.168,-946.777,0
1712565411.778,-1000,-1000,-658.691,-954.102,0
1712565411.782,-202.637,-325.195,-608.887,647.949,0
1712565411.786,-816.406,-877.93,-584.473,-984.863,0
1712565411.79,165.039,396.484,-626.953,-376.465,0
1712565411.794,-1000,-915.527,-715.82,984.375,0
1712565411.798,-1000,-1000,-660.645,-931.152,0
1712565411.802,-258.301,-513.672,-599.609,539.551,0
1712565411.806,-826.172,985.84,-580.566,-931.152,0
1712565411.809,220.703,519.043,-594.238,-976.074,0
1712565411.813,-1000,-864.746,-733.398,397.949,0
1712565411.817,-1000,-1000,-722.168,-799.805,0
1712565411.821,-291.504,-750.977,-609.863,457.52,0
1712565411.825,-839.355,713.867,-585.938,-866.211,0
1712565411.829,330.566,689.453,-649.902,-1000,0
1712565411.833,-965.332,-777.344,-729.004,-88.867,0
1712565411.837,-1000,-1000,-716.797,-811.035,0
1712565411.841,-504.395,-941.895,-630.859,471.68,0
1712565411.845,-945.312,385.254,-570.312,-880.371,0
1712565411.849,497.559,859.375,-611.816,-1000,0
1712565411.852,-920.41,-640.625,-693.848,-240.234,0
1712565411.856,-1000,-1000,-721.68,-853.516,0
1712565411.86,-694.824,-1000,-661.621,529.297,0
1712565411.864,848.145,88.379,-603.027,-851.562,0
1712565411.868,744.141,-991.211,-581.543,-1000,0
1712565411.872,-773.926,-416.992,-668.457,-400.879,0
1712565411.876,-1000,-1000,-750.977,-943.359,0
1712565411.88,-888.672,-1000,-640.137,666.992,0
1712565411.884,482.422,-101.074,-578.613,-750.977,0
1712565411.888,-967.285,-889.648,-612.793,-1000,0
1712565411.892,-479.004,-183.594,-668.945,-696.777,0
1712565411.895,-1000,-1000,-705.566,827.637,0
1712565411.899,-1000,-1000,-630.371,767.578,0
1712565411.903,108.398,-224.121,-599.609,-778.32,0
1712565411.907,-820.312,-860.352,-636.23,-1000,0
1712565411.911,-255.859,-45.898,-689.941,-1000,0
1712565411.915,-1000,-1000,-731.445,267.578,0
1712565411.919,-1000,-1000,-691.895,640.137,0
1712565411.923,-157.715,-384.766,-615.723,-987.793,0
1712565411.927,-826.66,-899.902,-617.188,-973.145,0
1712565411.931,-103.027,71.289,-694.336,-1000,0
1712565411.934,-1000,-1000,-745.605,-163.574,0
1712565411.938,-1000,-1000,-680.176,485.84,0
1712565411.942,-264.648,-598.633,-570.312,-950.684,0
1712565411.946,-830.078,929.688,-567.871,-978.516,0
1712565411.95,63.477,182.617,-703.613,-1000,0
1712565411.954,-1000,-1000,-767.09,-395.508,0
1712565411.958,-1000,-1000,-700.195,495.605,0
1712565411.962,-263.184,-725.098,-627.93,-882.812,0
1712565411.966,-824.707,812.012,-635.742,-1000,0
1712565411.97,171.875,329.102,-675.293,-1000,0
1712565411.974,-1000,-1000,-740.234,-521.484,0
1712565411.977,-1000,-1000,-725.586,842.285,0
1712565411.981,-265.137,-686.523,-633.301,-408.691,0
1712565411.985,-829.59,796.387,-560.059,-1000,0
1712565411.989,367.676,690.43,-593.262,-1000,0
1712565411.993,-958.984,-714.355,-713.867,-296.875,0
1712565411.997,-1000,-1000,-709.473,-821.777,0
1712565412.001,-191.406,-520.508,-583.984,173.34,0
1712565412.005,990.234,793.457,-540.527,-1000,0
1712565412.009,-937.012,-907.715,-608.887,-1000,0
1712565412.013,-20.02,-4.395,-692.383,-251.465,0
1712565412.017,-1000,-1000,-653.32,-897.949,0
1712565412.02,-170.898,-476.074,-554.688,763.184,0
1712565412.024,987.305,828.125,-548.828,-620.117,0
1712565412.028,-910.156,-868.652,-570.312,-1000,0
1712565412.032,224.609,223.145,-605.469,-83.496,0
1712565412.036,-1000,-1000,-616.699,996.582,0
1712565412.04,-202.637,-579.102,-566.406,-922.363,0
1712565412.044,-994.629,751.953,-517.578,65.918,0
1712565412.048,-915.039,-858.398,-531.738,-1000,0
1712565412.052,224.609,330.566,-630.371,-16.602,0
