start_timestamp,in_the_zone,is_mountain
1713256760.805412,0,False
1713256761.6062021,0,False
1713256762.4069235,0,False
1713256763.2076457,0,True
1713256764.0083654,0,False
1713256764.8090737,0,False
1713256765.6097884,0,False
1713256766.410512,0,False
1713256767.2112205,0,False
1713256768.0119343,0,False
1713256768.8126504,0,False
1713256769.6133718,0,False
1713256770.4140897,0,False
1713256771.2148054,0,True
1713256772.0155156,0,False
1713256772.8162389,0,False
1713256773.6169608,0,False
1713256774.4176846,0,False
1713256775.218399,0,False
1713256776.0191143,0,False
1713256776.8198357,0,False
1713256777.620549,0,False
1713256778.4212697,0,False
1713256779.2219903,0,False
1713256780.0227044,0,True
1713256780.8234198,0,False
1713256781.6241324,0,False
1713256782.4248452,0,True
1713256783.225554,0,False
1713256784.0262704,0,False
1713256784.82698,0,False
1713256785.6277027,0,False
1713256786.4284205,0,False
1713256787.2291303,1,False
1713256788.0298436,1,False
1713256788.830562,1,False
1713256789.6312702,1,False
1713256790.4319837,1,False
1713256791.2327085,1,False
1713256792.0334167,1,False
1713256792.8341334,1,False
1713256793.6348498,1,False
1713256794.4355645,1,False
1713256795.2362764,1,False
1713256796.0369923,1,False
1713256796.837702,1,False
1713256797.638415,1,False
1713256798.4391391,1,False
1713256799.2398565,1,False
1713256800.0405765,0,False
1713256800.8412945,0,False
1713256801.6420016,0,True
1713256802.4427176,0,False
1713256803.243433,0,False
1713256804.0441513,0,False
1713256804.8448613,1,False
1713256805.6455748,1,False
1713256806.4462876,1,False
1713256807.2470024,1,False
1713256808.047724,1,False
1713256808.8484454,1,False
1713256809.6491692,1,False
1713256810.4498804,1,False
1713256811.250605,1,False
1713256812.0513246,1,False
1713256812.8520436,1,False
1713256813.6527956,1,False
1713256814.453519,1,False
1713256815.2542393,1,False
1713256816.054961,1,False
1713256816.8556767,1,False
1713256817.6564038,1,False
1713256818.4571514,1,False
1713256819.2578714,1,False
1713256820.0585928,1,False
1713256820.8593001,1,False
1713256821.6600063,1,False
1713256822.4607217,1,False
1713256823.2614372,1,False
1713256824.062179,1,False
1713256824.862901,1,False
1713256825.663608,1,False
1713256826.4643197,1,False
1713256827.2650297,0,False
1713256828.0657406,0,False
1713256828.866456,0,True
1713256829.667179,0,False
1713256830.4678886,0,False
1713256831.2686002,0,False
1713256832.069308,0,False
1713256832.870034,0,False
1713256833.6707542,0,False
1713256834.4714665,0,True
1713256835.2721875,0,False
1713256836.0729022,0,False
1713256836.8736215,0,False
1713256837.6743348,0,False
1713256838.475053,0,False
1713256839.275763,0,False
1713256840.0765135,0,False
1713256840.8772447,0,False
1713256841.6779583,0,True
1713256842.4786708,0,False
1713256843.2794142,0,False
1713256844.0801303,0,False
1713256844.8808541,0,False
1713256845.6815624,0,False
1713256846.4822776,0,False
1713256847.2829878,0,False
1713256848.0836987,0,False
1713256848.8844128,0,False
1713256849.6851623,0,True
1713256850.4858813,0,False
1713256851.2865977,0,False
